word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
saturn,"['S', 'AE', 'T', 'ER', 'N']","['sat', 'urn']","['sat', 'urn']",0.0,3.47e-06,"[31, 2, 33, 8, 27, 0, 0, 0]"
dryer,"['D', 'R', 'AY', 'ER']","['dry', 'er']","['dry', 'er']",0.0,3.47e-06,"[18, 30, 6, 8, 0, 0, 0, 0]"
apache,"['AH', 'P', 'AE', 'CH', 'IY']",['apache'],['apache'],0.0,3.47e-06,"[3, 29, 2, 17, 11, 0, 0, 0]"
burner,"['B', 'ER', 'N', 'ER']","['burn', 'er']","['burn', 'er']",0.0,3.47e-06,"[16, 8, 27, 8, 0, 0, 0, 0]"
ware,"['W', 'EH', 'R']",['ware'],['ware'],0.0,3.55e-06,"[36, 7, 30, 0, 0, 0, 0, 0]"
phi,"['F', 'AY']",['phi'],['phi'],0.0,3.55e-06,"[20, 6, 0, 0, 0, 0, 0, 0]"
dat,"['D', 'AE', 'T']",['dat'],['dat'],0.0,3.55e-06,"[18, 2, 33, 0, 0, 0, 0, 0]"
org,"['AO', 'R', 'G']",['org'],['org'],0.0,3.55e-06,"[4, 30, 21, 0, 0, 0, 0, 0]"
convertible,"['K', 'AH', 'N', 'V', 'ER', 'T', 'AH', 'B', 'AH', 'L']","['con', 'vert', 'ible']","['con', 'vert', 'ible']",0.0,3.55e-06,"[24, 3, 27, 35, 8, 33, 3, 16]"
scanner,"['S', 'K', 'AE', 'N', 'ER']","['scan', 'ner']","['scan', 'ner']",0.0,3.63e-06,"[31, 24, 2, 27, 8, 0, 0, 0]"
barbie,"['B', 'AA', 'R', 'B', 'IY']","['bar', 'bie']","['bar', 'bie']",0.0,3.63e-06,"[16, 1, 30, 16, 11, 0, 0, 0]"
ons,"['AA', 'N', 'Z']",['ons'],['ons'],0.0,3.63e-06,"[1, 27, 38, 0, 0, 0, 0, 0]"
porcelain,"['P', 'AO', 'R', 'S', 'AH', 'L', 'AH', 'N']","['por', 'cel', 'ain']","['por', 'cel', 'ain']",0.0,3.63e-06,"[29, 4, 30, 31, 3, 25, 3, 27]"
playboy,"['P', 'L', 'EY', 'B', 'OY']","['play', 'boy']","['play', 'boy']",0.0,3.63e-06,"[29, 25, 9, 16, 13, 0, 0, 0]"
walnut,"['W', 'AO', 'L', 'N', 'AH', 'T']","['wal', 'nut']","['wal', 'nut']",0.0,3.63e-06,"[36, 4, 25, 27, 3, 33, 0, 0]"
skirts,"['S', 'K', 'ER', 'T', 'S']",['skirts'],['skirts'],0.0,3.72e-06,"[31, 24, 8, 33, 31, 0, 0, 0]"
luxembourg,"['L', 'AH', 'K', 'S', 'AH', 'M', 'B', 'AO', 'R', 'G']","['lux', 'em', 'bourg']","['lux', 'em', 'bourg']",0.0,3.72e-06,"[25, 3, 24, 31, 3, 26, 16, 4]"
wellness,"['W', 'EH', 'L', 'N', 'AH', 'S']","['well', 'ness']","['well', 'ness']",0.0,3.72e-06,"[36, 7, 25, 27, 3, 31, 0, 0]"
undo,"['AH', 'N', 'D', 'UW']",['undo'],['undo'],0.0,3.72e-06,"[3, 27, 18, 15, 0, 0, 0, 0]"
supervisors,"['S', 'UW', 'P', 'ER', 'V', 'AY', 'Z', 'ER', 'Z']","['su', 'per', 'visors']","['super', 'visors']",0.09090909090909091,3.72e-06,"[31, 15, 29, 8, 35, 6, 38, 8]"
instructors,"['IH', 'N', 'S', 'T', 'R', 'AH', 'K', 'T', 'ER', 'Z']","['in', 'struct', 'ors']","['in', 'struct', 'ors']",0.0,3.72e-06,"[10, 27, 31, 33, 30, 3, 24, 33]"
cartridge,"['K', 'AA', 'R', 'T', 'R', 'AH', 'JH']","['cart', 'ridge']","['cart', 'ridge']",0.0,3.72e-06,"[24, 1, 30, 33, 30, 3, 23, 0]"
passwords,"['P', 'AE', 'S', 'W', 'ER', 'D', 'Z']","['pass', 'words']","['pass', 'words']",0.0,3.72e-06,"[29, 2, 31, 36, 8, 18, 38, 0]"
aus,"['AW', 'Z']",['aus'],['aus'],0.0,3.72e-06,"[5, 38, 0, 0, 0, 0, 0, 0]"
bosnia,"['B', 'AA', 'Z', 'N', 'IY', 'AH']","['bos', 'nia']","['bos', 'nia']",0.0,3.72e-06,"[16, 1, 38, 27, 11, 3, 0, 0]"
fabrics,"['F', 'AE', 'B', 'R', 'IH', 'K', 'S']","['fab', 'rics']","['fab', 'rics']",0.0,3.8e-06,"[20, 2, 16, 30, 10, 24, 31, 0]"
forecasts,"['F', 'AO', 'R', 'K', 'AE', 'S', 'T', 'S']","['fore', 'casts']","['fore', 'casts']",0.0,3.8e-06,"[20, 4, 30, 24, 2, 31, 33, 31]"
framing,"['F', 'R', 'EY', 'M', 'IH', 'NG']","['fram', 'ing']","['fram', 'ing']",0.0,3.8e-06,"[20, 30, 9, 26, 10, 28, 0, 0]"
telecom,"['T', 'EH', 'L', 'AH', 'K', 'AA', 'M']","['tele', 'com']","['tele', 'com']",0.0,3.8e-06,"[33, 7, 25, 3, 24, 1, 26, 0]"
flyer,"['F', 'L', 'AY', 'ER']","['fly', 'er']","['fly', 'er']",0.0,3.8e-06,"[20, 25, 6, 8, 0, 0, 0, 0]"
fetish,"['F', 'EH', 'T', 'IH', 'SH']","['fet', 'ish']","['fet', 'ish']",0.0,3.89e-06,"[20, 7, 33, 10, 32, 0, 0, 0]"
pas,"['P', 'AA', 'Z']",['pas'],['pas'],0.0,3.89e-06,"[29, 1, 38, 0, 0, 0, 0, 0]"
fixes,"['F', 'IH', 'K', 'S', 'IH', 'Z']",['fixes'],['fixes'],0.0,3.89e-06,"[20, 10, 24, 31, 10, 38, 0, 0]"
spec,"['S', 'P', 'EH', 'K']",['spec'],['spec'],0.0,3.89e-06,"[31, 29, 7, 24, 0, 0, 0, 0]"
isa,"['IY', 'S', 'AH']",['isa'],['isa'],0.0,3.89e-06,"[11, 31, 3, 0, 0, 0, 0, 0]"
benchmark,"['B', 'EH', 'N', 'CH', 'M', 'AA', 'R', 'K']","['bench', 'mark']","['bench', 'mark']",0.0,3.98e-06,"[16, 7, 27, 17, 26, 1, 30, 24]"
bedford,"['B', 'EH', 'D', 'F', 'ER', 'D']","['bed', 'ford']","['bed', 'ford']",0.0,3.98e-06,"[16, 7, 18, 20, 8, 18, 0, 0]"
adapter,"['AH', 'D', 'AE', 'P', 'T', 'ER']","['ad', 'apter']","['ad', 'apter']",0.0,3.98e-06,"[3, 18, 2, 29, 33, 8, 0, 0]"
grad,"['G', 'R', 'AE', 'D']",['grad'],['grad'],0.0,3.98e-06,"[21, 30, 2, 18, 0, 0, 0, 0]"
portsmouth,"['P', 'AO', 'R', 'T', 'S', 'M', 'AH', 'TH']","['ports', 'mouth']","['ports', 'mouth']",0.0,3.98e-06,"[29, 4, 30, 33, 31, 26, 3, 34]"
mailing,"['M', 'EY', 'L', 'IH', 'NG']","['mail', 'ing']","['mail', 'ing']",0.0,3.98e-06,"[26, 9, 25, 10, 28, 0, 0, 0]"
referral,"['R', 'IH', 'F', 'ER', 'AH', 'L']","['re', 'fer', 'ral']","['re', 'fer', 'ral']",0.0,3.98e-06,"[30, 10, 20, 8, 3, 25, 0, 0]"
jacksonville,"['JH', 'AE', 'K', 'S', 'AH', 'N', 'V', 'IH', 'L']","['jack', 'son', 'ville']","['jack', 'son', 'ville']",0.0,4.07e-06,"[23, 2, 24, 31, 3, 27, 35, 10]"
informative,"['IH', 'N', 'F', 'AO', 'R', 'M', 'AH', 'T', 'IH', 'V']","['in', 'form', 'at', 'ive']","['in', 'form', 'ative']",0.09090909090909091,4.07e-06,"[10, 27, 20, 4, 30, 26, 3, 33]"
katrina,"['K', 'AH', 'T', 'R', 'IY', 'N', 'AH']","['kat', 'rina']","['kat', 'rina']",0.0,4.07e-06,"[24, 3, 33, 30, 11, 27, 3, 0]"
presentations,"['P', 'R', 'EH', 'Z', 'AH', 'N', 'T', 'EY', 'SH', 'AH', 'N', 'Z']","['present', 'a', 'tions']","['present', 'ations']",0.07692307692307693,4.07e-06,"[29, 30, 7, 38, 3, 27, 33, 9]"
payday,"['P', 'EY', 'D', 'EY']","['pay', 'day']","['pay', 'day']",0.0,4.07e-06,"[29, 9, 18, 9, 0, 0, 0, 0]"
sic,"['S', 'IH', 'K']",['sic'],['sic'],0.0,4.17e-06,"[31, 10, 24, 0, 0, 0, 0, 0]"
mails,"['M', 'EY', 'L', 'Z']",['mails'],['mails'],0.0,4.17e-06,"[26, 9, 25, 38, 0, 0, 0, 0]"
hamburg,"['HH', 'AE', 'M', 'B', 'ER', 'G']","['ham', 'burg']","['ham', 'burg']",0.0,4.17e-06,"[22, 2, 26, 16, 8, 21, 0, 0]"
earrings,"['IH', 'R', 'IH', 'NG', 'Z']","['ear', 'rings']","['ear', 'rings']",0.0,4.17e-06,"[10, 30, 10, 28, 38, 0, 0, 0]"
dim,"['D', 'IH', 'M']",['dim'],['dim'],0.0,4.17e-06,"[18, 10, 26, 0, 0, 0, 0, 0]"
seekers,"['S', 'IY', 'K', 'ER', 'Z']",['seekers'],['seekers'],0.0,4.17e-06,"[31, 11, 24, 8, 38, 0, 0, 0]"
rec,"['R', 'EH', 'K']",['rec'],['rec'],0.0,4.17e-06,"[30, 7, 24, 0, 0, 0, 0, 0]"
algeria,"['AE', 'L', 'JH', 'IH', 'R', 'IY', 'AH']","['al', 'ger', 'ia']","['al', 'ger', 'ia']",0.0,4.17e-06,"[2, 25, 23, 10, 30, 11, 3, 0]"
bandwidth,"['B', 'AE', 'N', 'D', 'W', 'IH', 'D', 'TH']","['band', 'width']","['band', 'width']",0.0,4.17e-06,"[16, 2, 27, 18, 36, 10, 18, 34]"
advisors,"['AE', 'D', 'V', 'AY', 'Z', 'ER', 'Z']","['ad', 'visors']","['ad', 'visors']",0.0,4.27e-06,"[2, 18, 35, 6, 38, 8, 38, 0]"
cache,"['K', 'AE', 'SH']",['cache'],['cache'],0.0,4.27e-06,"[24, 2, 32, 0, 0, 0, 0, 0]"
tar,"['T', 'AA', 'R']",['tar'],['tar'],0.0,4.27e-06,"[33, 1, 30, 0, 0, 0, 0, 0]"
unavailable,"['AH', 'N', 'AH', 'V', 'EY', 'L', 'AH', 'B', 'AH', 'L']","['un', 'avail', 'able']","['un', 'available']",0.09090909090909091,4.27e-06,"[3, 27, 3, 35, 9, 25, 3, 16]"
hash,"['HH', 'AE', 'SH']",['hash'],['hash'],0.0,4.27e-06,"[22, 2, 32, 0, 0, 0, 0, 0]"
fax,"['F', 'AE', 'K', 'S']",['fax'],['fax'],0.0,4.27e-06,"[20, 2, 24, 31, 0, 0, 0, 0]"
align,"['AH', 'L', 'AY', 'N']",['align'],['align'],0.0,4.27e-06,"[3, 25, 6, 27, 0, 0, 0, 0]"
polymer,"['P', 'AA', 'L', 'AH', 'M', 'ER']","['poly', 'mer']","['poly', 'mer']",0.0,4.37e-06,"[29, 1, 25, 3, 26, 8, 0, 0]"
query,"['K', 'W', 'IY', 'R', 'IY']",['query'],['query'],0.0,4.37e-06,"[24, 36, 11, 30, 11, 0, 0, 0]"
handmade,"['HH', 'AE', 'N', 'D', 'M', 'EY', 'D']","['hand', 'made']","['hand', 'made']",0.0,4.37e-06,"[22, 2, 27, 18, 26, 9, 18, 0]"
lan,"['L', 'AE', 'N']",['lan'],['lan'],0.0,4.37e-06,"[25, 2, 27, 0, 0, 0, 0, 0]"
chronicles,"['K', 'R', 'AA', 'N', 'IH', 'K', 'AH', 'L', 'Z']","['chron', 'icles']","['chron', 'icles']",0.0,4.37e-06,"[24, 30, 1, 27, 10, 24, 3, 25]"
shipments,"['SH', 'IH', 'P', 'M', 'AH', 'N', 'T', 'S']","['ship', 'ments']","['ship', 'ments']",0.0,4.37e-06,"[32, 10, 29, 26, 3, 27, 33, 31]"
canberra,"['K', 'AE', 'N', 'B', 'EH', 'R', 'AH']","['can', 'berra']","['can', 'berra']",0.0,4.37e-06,"[24, 2, 27, 16, 7, 30, 3, 0]"
poly,"['P', 'AA', 'L', 'IY']",['poly'],['poly'],0.0,4.37e-06,"[29, 1, 25, 11, 0, 0, 0, 0]"
checkout,"['CH', 'EH', 'K', 'AW', 'T']","['check', 'out']","['check', 'out']",0.0,4.37e-06,"[17, 7, 24, 5, 33, 0, 0, 0]"
hartford,"['HH', 'AA', 'R', 'T', 'F', 'ER', 'D']","['hart', 'ford']","['hart', 'ford']",0.0,4.37e-06,"[22, 1, 30, 33, 20, 8, 18, 0]"
leone,"['L', 'IY', 'OW', 'N']","['le', 'one']","['le', 'one']",0.0,4.37e-06,"[25, 11, 12, 27, 0, 0, 0, 0]"
rapids,"['R', 'AE', 'P', 'AH', 'D', 'Z']","['rap', 'ids']","['rap', 'ids']",0.0,4.37e-06,"[30, 2, 29, 3, 18, 38, 0, 0]"
blackberry,"['B', 'L', 'AE', 'K', 'B', 'EH', 'R', 'IY']","['black', 'berry']","['black', 'berry']",0.0,4.47e-06,"[16, 25, 2, 24, 16, 7, 30, 11]"
contracting,"['K', 'AA', 'N', 'T', 'R', 'AE', 'K', 'T', 'IH', 'NG']","['con', 'tract', 'ing']","['contract', 'ing']",0.09090909090909091,4.47e-06,"[24, 1, 27, 33, 30, 2, 24, 33]"
receptors,"['R', 'AH', 'S', 'EH', 'P', 'T', 'ER', 'Z']","['re', 'cept', 'ors']","['re', 'cept', 'ors']",0.0,4.47e-06,"[30, 3, 31, 7, 29, 33, 8, 38]"
eng,"['EH', 'NG']",['eng'],['eng'],0.0,4.57e-06,"[7, 28, 0, 0, 0, 0, 0, 0]"
knit,"['N', 'IH', 'T']",['knit'],['knit'],0.0,4.57e-06,"[27, 10, 33, 0, 0, 0, 0, 0]"
softball,"['S', 'AO', 'F', 'T', 'B', 'AO', 'L']","['soft', 'ball']","['soft', 'ball']",0.0,4.57e-06,"[31, 4, 20, 33, 16, 4, 25, 0]"
wed,"['W', 'EH', 'D']",['wed'],['wed'],0.0,4.57e-06,"[36, 7, 18, 0, 0, 0, 0, 0]"
textbooks,"['T', 'EH', 'K', 'S', 'T', 'B', 'UH', 'K', 'S']","['text', 'books']","['text', 'books']",0.0,4.57e-06,"[33, 7, 24, 31, 33, 16, 14, 24]"
proceeding,"['P', 'R', 'AH', 'S', 'IY', 'D', 'IH', 'NG']","['pro', 'ceed', 'ing']","['pro', 'ceed', 'ing']",0.0,4.57e-06,"[29, 30, 3, 31, 11, 18, 10, 28]"
roland,"['R', 'OW', 'L', 'AH', 'N', 'D']","['ro', 'land']","['ro', 'land']",0.0,4.57e-06,"[30, 12, 25, 3, 27, 18, 0, 0]"
audi,"['AO', 'D', 'IY']",['audi'],['audi'],0.0,4.57e-06,"[4, 18, 11, 0, 0, 0, 0, 0]"
prostate,"['P', 'R', 'AA', 'S', 'T', 'EY', 'T']","['pro', 'state']","['pro', 'state']",0.0,4.68e-06,"[29, 30, 1, 31, 33, 9, 33, 0]"
proprietary,"['P', 'R', 'AH', 'P', 'R', 'AY', 'AH', 'T', 'EH', 'R', 'IY']","['pro', 'pri', 'et', 'ary']","['pro', 'pri', 'etary']",0.09090909090909091,4.68e-06,"[29, 30, 3, 29, 30, 6, 3, 33]"
parcel,"['P', 'AA', 'R', 'S', 'AH', 'L']","['par', 'cel']","['par', 'cel']",0.0,4.68e-06,"[29, 1, 30, 31, 3, 25, 0, 0]"
bathrooms,"['B', 'AE', 'TH', 'R', 'UW', 'M', 'Z']","['bath', 'rooms']","['bath', 'rooms']",0.0,4.68e-06,"[16, 2, 34, 30, 15, 26, 38, 0]"
tuning,"['T', 'UW', 'N', 'IH', 'NG']","['tun', 'ing']","['tun', 'ing']",0.0,4.68e-06,"[33, 15, 27, 10, 28, 0, 0, 0]"
transmit,"['T', 'R', 'AE', 'N', 'Z', 'M', 'IH', 'T']","['trans', 'mit']","['trans', 'mit']",0.0,4.68e-06,"[33, 30, 2, 27, 38, 26, 10, 33]"
timer,"['T', 'AY', 'M', 'ER']",['timer'],['timer'],0.0,4.79e-06,"[33, 6, 26, 8, 0, 0, 0, 0]"
exhibitions,"['EH', 'K', 'S', 'AH', 'B', 'IH', 'SH', 'AH', 'N', 'Z']","['ex', 'hib', 'i', 'tions']","['ex', 'hib', 'itions']",0.09090909090909091,4.79e-06,"[7, 24, 31, 3, 16, 10, 32, 3]"
trustee,"['T', 'R', 'AH', 'S', 'T', 'IY']","['trust', 'ee']","['trust', 'ee']",0.0,4.79e-06,"[33, 30, 3, 31, 33, 11, 0, 0]"
reg,"['R', 'EH', 'G']",['reg'],['reg'],0.0,4.79e-06,"[30, 7, 21, 0, 0, 0, 0, 0]"
outreach,"['AW', 'T', 'R', 'IY', 'CH']","['out', 'reach']","['out', 'reach']",0.0,4.79e-06,"[5, 33, 30, 11, 17, 0, 0, 0]"
jewel,"['JH', 'UW', 'AH', 'L']","['jew', 'el']","['jew', 'el']",0.0,4.79e-06,"[23, 15, 3, 25, 0, 0, 0, 0]"
clone,"['K', 'L', 'OW', 'N']",['clone'],['clone'],0.0,4.79e-06,"[24, 25, 12, 27, 0, 0, 0, 0]"
sol,"['S', 'AA', 'L']",['sol'],['sol'],0.0,4.9e-06,"[31, 1, 25, 0, 0, 0, 0, 0]"
stickers,"['S', 'T', 'IH', 'K', 'ER', 'Z']","['stick', 'ers']","['stick', 'ers']",0.0,4.9e-06,"[31, 33, 10, 24, 8, 38, 0, 0]"
apt,"['AE', 'P', 'T']",['apt'],['apt'],0.0,4.9e-06,"[2, 29, 33, 0, 0, 0, 0, 0]"
plymouth,"['P', 'L', 'IH', 'M', 'AH', 'TH']","['ply', 'mouth']","['ply', 'mouth']",0.0,4.9e-06,"[29, 25, 10, 26, 3, 34, 0, 0]"
broadband,"['B', 'R', 'AO', 'D', 'B', 'AE', 'N', 'D']","['broad', 'band']","['broad', 'band']",0.0,4.9e-06,"[16, 30, 4, 18, 16, 2, 27, 18]"
uni,"['Y', 'UW', 'N', 'IY']",['uni'],['uni'],0.0,4.9e-06,"[37, 15, 27, 11, 0, 0, 0, 0]"
mart,"['M', 'AA', 'R', 'T']",['mart'],['mart'],0.0,4.9e-06,"[26, 1, 30, 33, 0, 0, 0, 0]"
midlands,"['M', 'IH', 'D', 'L', 'AE', 'N', 'D', 'Z']","['mid', 'lands']","['mid', 'lands']",0.0,4.9e-06,"[26, 10, 18, 25, 2, 27, 18, 38]"
dos,"['D', 'AO', 'S']",['dos'],['dos'],0.0,4.9e-06,"[18, 4, 31, 0, 0, 0, 0, 0]"
highland,"['HH', 'AY', 'L', 'AH', 'N', 'D']","['high', 'land']","['high', 'land']",0.0,5.01e-06,"[22, 6, 25, 3, 27, 18, 0, 0]"
oracle,"['AO', 'R', 'AH', 'K', 'AH', 'L']","['or', 'acle']","['or', 'acle']",0.0,5.01e-06,"[4, 30, 3, 24, 3, 25, 0, 0]"
pottery,"['P', 'AA', 'T', 'ER', 'IY']","['pot', 'tery']","['pot', 'tery']",0.0,5.01e-06,"[29, 1, 33, 8, 11, 0, 0, 0]"
validity,"['V', 'AH', 'L', 'IH', 'D', 'AH', 'T', 'IY']","['valid', 'ity']","['valid', 'ity']",0.0,5.01e-06,"[35, 3, 25, 10, 18, 3, 33, 11]"
downloading,"['D', 'AW', 'N', 'L', 'OW', 'D', 'IH', 'NG']","['down', 'load', 'ing']","['download', 'ing']",0.09090909090909091,5.01e-06,"[18, 5, 27, 25, 12, 18, 10, 28]"
zen,"['Z', 'EH', 'N']",['zen'],['zen'],0.0,5.01e-06,"[38, 7, 27, 0, 0, 0, 0, 0]"
folding,"['F', 'OW', 'L', 'D', 'IH', 'NG']","['fold', 'ing']","['fold', 'ing']",0.0,5.01e-06,"[20, 12, 25, 18, 10, 28, 0, 0]"
genome,"['JH', 'IY', 'N', 'OW', 'M']","['gen', 'ome']","['gen', 'ome']",0.0,5.01e-06,"[23, 11, 27, 12, 26, 0, 0, 0]"
bracelet,"['B', 'R', 'EY', 'S', 'L', 'AH', 'T']","['brace', 'let']","['brace', 'let']",0.0,5.01e-06,"[16, 30, 9, 31, 25, 3, 33, 0]"
nam,"['N', 'AE', 'M']",['nam'],['nam'],0.0,5.01e-06,"[27, 2, 26, 0, 0, 0, 0, 0]"
chronicle,"['K', 'R', 'AA', 'N', 'IH', 'K', 'AH', 'L']","['chron', 'icle']","['chron', 'icle']",0.0,5.01e-06,"[24, 30, 1, 27, 10, 24, 3, 25]"
sur,"['S', 'ER']",['sur'],['sur'],0.0,5.01e-06,"[31, 8, 0, 0, 0, 0, 0, 0]"
pos,"['P', 'AA', 'S']",['pos'],['pos'],0.0,5.01e-06,"[29, 1, 31, 0, 0, 0, 0, 0]"
fin,"['F', 'IH', 'N']",['fin'],['fin'],0.0,5.01e-06,"[20, 10, 27, 0, 0, 0, 0, 0]"
quad,"['K', 'W', 'AA', 'D']",['quad'],['quad'],0.0,5.01e-06,"[24, 36, 1, 18, 0, 0, 0, 0]"
eco,"['IY', 'K', 'OW']",['eco'],['eco'],0.0,5.13e-06,"[11, 24, 12, 0, 0, 0, 0, 0]"
outdoors,"['AW', 'T', 'D', 'AO', 'R', 'Z']","['out', 'doors']","['out', 'doors']",0.0,5.13e-06,"[5, 33, 18, 4, 30, 38, 0, 0]"
mag,"['M', 'AE', 'G']",['mag'],['mag'],0.0,5.13e-06,"[26, 2, 21, 0, 0, 0, 0, 0]"
pod,"['P', 'AA', 'D']",['pod'],['pod'],0.0,5.13e-06,"[29, 1, 18, 0, 0, 0, 0, 0]"
val,"['V', 'AE', 'L']",['val'],['val'],0.0,5.13e-06,"[35, 2, 25, 0, 0, 0, 0, 0]"
bon,"['B', 'AA', 'N']",['bon'],['bon'],0.0,5.13e-06,"[16, 1, 27, 0, 0, 0, 0, 0]"
sticker,"['S', 'T', 'IH', 'K', 'ER']","['stick', 'er']","['stick', 'er']",0.0,5.13e-06,"[31, 33, 10, 24, 8, 0, 0, 0]"
scripts,"['S', 'K', 'R', 'IH', 'P', 'T', 'S']",['scripts'],['scripts'],0.0,5.13e-06,"[31, 24, 30, 10, 29, 33, 31, 0]"
openings,"['OW', 'P', 'AH', 'N', 'IH', 'NG', 'Z']","['open', 'ings']","['open', 'ings']",0.0,5.13e-06,"[12, 29, 3, 27, 10, 28, 38, 0]"
submissions,"['S', 'AH', 'B', 'M', 'IH', 'SH', 'AH', 'N', 'Z']","['sub', 'mis', 'sions']","['sub', 'missions']",0.09090909090909091,5.13e-06,"[31, 3, 16, 26, 10, 32, 3, 27]"
tri,"['T', 'R', 'AY']",['tri'],['tri'],0.0,5.13e-06,"[33, 30, 6, 0, 0, 0, 0, 0]"
serbia,"['S', 'ER', 'B', 'IY', 'AH']","['ser', 'bia']","['ser', 'bia']",0.0,5.13e-06,"[31, 8, 16, 11, 3, 0, 0, 0]"
penetration,"['P', 'EH', 'N', 'AH', 'T', 'R', 'EY', 'SH', 'AH', 'N']","['pen', 'et', 'ra', 'tion']","['pen', 'et', 'ration']",0.09090909090909091,5.13e-06,"[29, 7, 27, 3, 33, 30, 9, 32]"
ada,"['EY', 'D', 'AH']",['ada'],['ada'],0.0,5.13e-06,"[9, 18, 3, 0, 0, 0, 0, 0]"
rug,"['R', 'AH', 'G']",['rug'],['rug'],0.0,5.25e-06,"[30, 3, 21, 0, 0, 0, 0, 0]"
arbitration,"['AA', 'R', 'B', 'IH', 'T', 'R', 'EY', 'SH', 'AH', 'N']","['ar', 'bit', 'ra', 'tion']","['ar', 'bit', 'ration']",0.09090909090909091,5.25e-06,"[1, 30, 16, 10, 33, 30, 9, 32]"
translations,"['T', 'R', 'AE', 'N', 'Z', 'L', 'EY', 'SH', 'AH', 'N', 'Z']","['trans', 'la', 'tions']","['trans', 'lations']",0.08333333333333333,5.25e-06,"[33, 30, 2, 27, 38, 25, 9, 32]"
nottingham,"['N', 'AA', 'T', 'IH', 'NG', 'HH', 'AE', 'M']","['not', 'ting', 'ham']","['not', 'ting', 'ham']",0.0,5.25e-06,"[27, 1, 33, 10, 28, 22, 2, 26]"
pixel,"['P', 'IH', 'K', 'S', 'AH', 'L']",['pixel'],['pixel'],0.0,5.25e-06,"[29, 10, 24, 31, 3, 25, 0, 0]"
bedrooms,"['B', 'EH', 'D', 'R', 'UW', 'M', 'Z']","['bed', 'rooms']","['bed', 'rooms']",0.0,5.25e-06,"[16, 7, 18, 30, 15, 26, 38, 0]"
harley,"['HH', 'AA', 'R', 'L', 'IY']","['har', 'ley']","['har', 'ley']",0.0,5.25e-06,"[22, 1, 30, 25, 11, 0, 0, 0]"
trainers,"['T', 'R', 'EY', 'N', 'ER', 'Z']","['train', 'ers']","['train', 'ers']",0.0,5.25e-06,"[33, 30, 9, 27, 8, 38, 0, 0]"
tile,"['T', 'AY', 'L']",['tile'],['tile'],0.0,5.25e-06,"[33, 6, 25, 0, 0, 0, 0, 0]"
miniature,"['M', 'IH', 'N', 'IY', 'AH', 'CH', 'UH', 'R']","['mini', 'ature']","['mini', 'ature']",0.0,5.25e-06,"[26, 10, 27, 11, 3, 17, 14, 30]"
atom,"['AE', 'T', 'AH', 'M']",['atom'],['atom'],0.0,5.25e-06,"[2, 33, 3, 26, 0, 0, 0, 0]"
scanning,"['S', 'K', 'AE', 'N', 'IH', 'NG']","['scan', 'ning']","['scan', 'ning']",0.0,5.25e-06,"[31, 24, 2, 27, 10, 28, 0, 0]"
markers,"['M', 'AA', 'R', 'K', 'ER', 'Z']","['mark', 'ers']","['mark', 'ers']",0.0,5.25e-06,"[26, 1, 30, 24, 8, 38, 0, 0]"
oops,"['UW', 'P', 'S']",['oops'],['oops'],0.0,5.37e-06,"[15, 29, 31, 0, 0, 0, 0, 0]"
viruses,"['V', 'AY', 'R', 'AH', 'S', 'AH', 'Z']","['vir', 'uses']","['vir', 'uses']",0.0,5.37e-06,"[35, 6, 30, 3, 31, 3, 38, 0]"
proxy,"['P', 'R', 'AA', 'K', 'S', 'IY']",['proxy'],['proxy'],0.0,5.37e-06,"[29, 30, 1, 24, 31, 11, 0, 0]"
myers,"['M', 'AY', 'ER', 'Z']","['my', 'ers']","['my', 'ers']",0.0,5.37e-06,"[26, 6, 8, 38, 0, 0, 0, 0]"
dis,"['D', 'IH', 'S']",['dis'],['dis'],0.0,5.37e-06,"[18, 10, 31, 0, 0, 0, 0, 0]"
flex,"['F', 'L', 'EH', 'K', 'S']",['flex'],['flex'],0.0,5.37e-06,"[20, 25, 7, 24, 31, 0, 0, 0]"
excel,"['IH', 'K', 'S', 'EH', 'L']","['ex', 'cel']","['ex', 'cel']",0.0,5.37e-06,"[10, 24, 31, 7, 25, 0, 0, 0]"
commodities,"['K', 'AH', 'M', 'AA', 'D', 'AH', 'T', 'IY', 'Z']","['com', 'mod', 'it', 'ies']","['com', 'mod', 'ities']",0.09090909090909091,5.37e-06,"[24, 3, 26, 1, 18, 3, 33, 11]"
null,"['N', 'AH', 'L']",['null'],['null'],0.0,5.37e-06,"[27, 3, 25, 0, 0, 0, 0, 0]"
magnet,"['M', 'AE', 'G', 'N', 'AH', 'T']","['mag', 'net']","['mag', 'net']",0.0,5.37e-06,"[26, 2, 21, 27, 3, 33, 0, 0]"
preceding,"['P', 'R', 'IY', 'S', 'IY', 'D', 'IH', 'NG']","['pre', 'ced', 'ing']","['pre', 'ced', 'ing']",0.0,5.5e-06,"[29, 30, 11, 31, 11, 18, 10, 28]"
kingston,"['K', 'IH', 'NG', 'S', 'T', 'AH', 'N']","['king', 'ston']","['king', 'ston']",0.0,5.5e-06,"[24, 10, 28, 31, 33, 3, 27, 0]"
thereof,"['DH', 'EH', 'R', 'AH', 'V']","['there', 'of']","['there', 'of']",0.0,5.5e-06,"[19, 7, 30, 3, 35, 0, 0, 0]"
laden,"['L', 'EY', 'D', 'AH', 'N']",['laden'],['laden'],0.0,5.5e-06,"[25, 9, 18, 3, 27, 0, 0, 0]"
