word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
superior,"['S', 'UW', 'P', 'IH', 'R', 'IY', 'ER']","['su', 'per', 'i', 'or']",['superior'],0.375,2.88e-05,"[31, 15, 29, 10, 30, 11, 8, 0]"
symantec,"['S', 'IH', 'M', 'AE', 'N', 'T', 'EH', 'K']","['sy', 'mantec']","['sym', 'ant', 'ec']",0.375,4.37e-07,"[31, 10, 26, 2, 27, 33, 7, 24]"
williams,"['W', 'IH', 'L', 'Y', 'AH', 'M', 'Z']","['wil', 'li', 'ams']","['will', 'iams']",0.375,4.68e-05,"[36, 10, 25, 37, 3, 26, 38, 0]"
november,"['N', 'OW', 'V', 'EH', 'M', 'B', 'ER']","['novem', 'ber']","['no', 've', 'mber']",0.375,0.000126,"[27, 12, 35, 7, 26, 16, 8, 0]"
jonathan,"['JH', 'AA', 'N', 'AH', 'TH', 'AH', 'N']","['jonath', 'an']","['j', 'on', 'athan']",0.375,2.04e-05,"[23, 1, 27, 3, 34, 3, 27, 0]"
position,"['P', 'AH', 'Z', 'IH', 'SH', 'AH', 'N']","['po', 's', 'i', 'tion']",['position'],0.375,0.000162,"[29, 3, 38, 10, 32, 3, 27, 0]"
tanzania,"['T', 'AE', 'N', 'Z', 'EY', 'N', 'IY', 'AH']","['tan', 'zania']","['t', 'anz', 'ania']",0.375,3.72e-06,"[33, 2, 27, 38, 9, 27, 11, 3]"
sullivan,"['S', 'AH', 'L', 'AH', 'V', 'AH', 'N']","['sul', 'li', 'van']","['s', 'ullivan']",0.375,8.51e-06,"[31, 3, 25, 3, 35, 3, 27, 0]"
cambodia,"['K', 'AE', 'M', 'B', 'OW', 'D', 'IY', 'AH']","['cam', 'bod', 'ia']","['c', 'amb', 'od', 'ia']",0.375,5.13e-06,"[24, 2, 26, 16, 12, 18, 11, 3]"
vibrator,"['V', 'AY', 'B', 'R', 'EY', 'T', 'ER']","['vi', 'brat', 'or']","['vib', 'rator']",0.375,1.29e-06,"[35, 6, 16, 30, 9, 33, 8, 0]"
relative,"['R', 'EH', 'L', 'AH', 'T', 'IH', 'V']","['re', 'l', 'at', 'ive']",['relative'],0.375,3.02e-05,"[30, 7, 25, 3, 33, 10, 35, 0]"
kentucky,"['K', 'AH', 'N', 'T', 'AH', 'K', 'IY']","['ken', 'tucky']","['k', 'ent', 'ucky']",0.375,2e-05,"[24, 3, 27, 33, 3, 24, 11, 0]"
familiar,"['F', 'AH', 'M', 'IH', 'L', 'Y', 'ER']","['fa', 'mil', 'i', 'ar']",['familiar'],0.375,4.07e-05,"[20, 3, 26, 10, 25, 37, 8, 0]"
canadian,"['K', 'AH', 'N', 'EY', 'D', 'IY', 'AH', 'N']","['ca', 'na', 'dian']","['can', 'adian']",0.375,5.01e-05,"[24, 3, 27, 9, 18, 11, 3, 27]"
brunette,"['B', 'R', 'UW', 'N', 'EH', 'T']","['bru', 'nette']","['br', 'un', 'ette']",0.375,2.51e-06,"[16, 30, 15, 27, 7, 33, 0, 0]"
patricia,"['P', 'AH', 'T', 'R', 'IH', 'SH', 'AH']","['pa', 'tri', 'cia']","['pat', 'ricia']",0.375,5.75e-06,"[29, 3, 33, 30, 10, 32, 3, 0]"
colombia,"['K', 'AH', 'L', 'AH', 'M', 'B', 'IY', 'AH']","['colom', 'bia']","['col', 'omb', 'ia']",0.375,8.91e-06,"[24, 3, 25, 3, 26, 16, 11, 3]"
malaysia,"['M', 'AH', 'L', 'EY', 'ZH', 'AH']","['malay', 'sia']","['mal', 'ays', 'ia']",0.375,1.91e-05,"[26, 3, 25, 9, 39, 3, 0, 0]"
cottages,"['K', 'AA', 'T', 'IH', 'JH', 'IH', 'Z']","['cot', 'tages']","['c', 'ott', 'ages']",0.375,2.57e-06,"[24, 1, 33, 10, 23, 10, 38, 0]"
egyptian,"['IH', 'JH', 'IH', 'P', 'SH', 'AH', 'N']","['egyp', 'tian']","['e', 'gypt', 'ian']",0.375,1.62e-05,"[10, 23, 10, 29, 32, 3, 27, 0]"
shanghai,"['SH', 'AE', 'NG', 'HH', 'AY']","['shang', 'hai']","['sh', 'an', 'ghai']",0.375,1.1e-05,"[32, 2, 28, 22, 6, 0, 0, 0]"
realtors,"['R', 'IY', 'AH', 'L', 'T', 'ER', 'Z']","['re', 'altors']","['real', 't', 'ors']",0.375,8.91e-07,"[30, 11, 3, 25, 33, 8, 38, 0]"
colonial,"['K', 'AH', 'L', 'OW', 'N', 'IY', 'AH', 'L']","['co', 'lo', 'ni', 'al']",['colonial'],0.375,1.48e-05,"[24, 3, 25, 12, 27, 11, 3, 25]"
mcdonald,"['M', 'AH', 'K', 'D', 'AA', 'N', 'AH', 'L', 'D']","['mc', 'don', 'ald']","['m', 'cd', 'on', 'ald']",0.375,5.89e-06,"[26, 3, 24, 18, 1, 27, 3, 25]"
medieval,"['M', 'IH', 'D', 'IY', 'V', 'AH', 'L']","['me', 'di', 'ev', 'al']",['medieval'],0.375,1.12e-05,"[26, 10, 18, 11, 35, 3, 25, 0]"
japanese,"['JH', 'AE', 'P', 'AH', 'N', 'IY', 'Z']","['ja', 'pan', 'ese']","['j', 'apanese']",0.375,6.46e-05,"[23, 2, 29, 3, 27, 11, 38, 0]"
victoria,"['V', 'IH', 'K', 'T', 'AO', 'R', 'IY', 'AH']","['vic', 'tor', 'ia']","['vict', 'oria']",0.375,2.75e-05,"[35, 10, 24, 33, 4, 30, 11, 3]"
flashers,"['F', 'L', 'AE', 'SH', 'ER', 'Z']","['flash', 'ers']","['fl', 'as', 'hers']",0.375,9.77e-08,"[20, 25, 2, 32, 8, 38, 0, 0]"
material,"['M', 'AH', 'T', 'IH', 'R', 'IY', 'AH', 'L']","['ma', 'ter', 'i', 'al']",['material'],0.375,8.91e-05,"[26, 3, 33, 10, 30, 11, 3, 25]"
hawaiian,"['HH', 'AH', 'W', 'AY', 'AH', 'N']","['hawaii', 'an']","['haw', 'ai', 'ian']",0.375,4.79e-06,"[22, 3, 36, 6, 3, 27, 0, 0]"
savannah,"['S', 'AH', 'V', 'AE', 'N', 'AH']","['sa', 'van', 'nah']","['sav', 'annah']",0.375,4.17e-06,"[31, 3, 35, 2, 27, 3, 0, 0]"
italiano,"['IH', 'T', 'AA', 'L', 'IY', 'AA', 'N', 'OW']","['itali', 'ano']","['it', 'alian', 'o']",0.375,4.17e-07,"[10, 33, 1, 25, 11, 1, 27, 12]"
phillips,"['F', 'IH', 'L', 'IH', 'P', 'S']","['phil', 'lips']","['ph', 'ill', 'ips']",0.375,1.07e-05,"[20, 10, 25, 10, 29, 31, 0, 0]"
carnival,"['K', 'AA', 'R', 'N', 'AH', 'V', 'AH', 'L']","['car', 'ni', 'val']","['carn', 'ival']",0.375,7.24e-06,"[24, 1, 30, 27, 3, 35, 3, 25]"
behavior,"['B', 'IH', 'HH', 'EY', 'V', 'Y', 'ER']","['be', 'ha', 'vi', 'or']",['behavior'],0.375,4.9e-05,"[16, 10, 22, 9, 35, 37, 8, 0]"
scottish,"['S', 'K', 'AA', 'T', 'IH', 'SH']","['scot', 'tish']","['sc', 'ott', 'ish']",0.375,3.98e-05,"[31, 24, 1, 33, 10, 32, 0, 0]"
somerset,"['S', 'AH', 'M', 'ER', 'S', 'EH', 'T']","['somer', 'set']","['som', 'ers', 'et']",0.375,6.03e-06,"[31, 3, 26, 8, 31, 7, 33, 0]"
exterior,"['IH', 'K', 'S', 'T', 'IH', 'R', 'IY', 'ER']","['ex', 'ter', 'i', 'or']",['exterior'],0.375,8.13e-06,"[10, 24, 31, 33, 10, 30, 11, 8]"
botswana,"['B', 'AA', 'T', 'S', 'W', 'AA', 'N', 'AH']","['bot', 'swana']","['bots', 'w', 'ana']",0.375,1.74e-06,"[16, 1, 33, 31, 36, 1, 27, 3]"
ericsson,"['EH', 'R', 'IH', 'K', 'S', 'AH', 'N']","['eric', 'sson']","['er', 'ics', 'son']",0.375,1.05e-06,"[7, 30, 10, 24, 31, 3, 27, 0]"
portugal,"['P', 'AO', 'R', 'CH', 'AH', 'G', 'AH', 'L']","['por', 'tugal']","['port', 'ug', 'al']",0.375,1.26e-05,"[29, 4, 30, 17, 3, 21, 3, 25]"
columbus,"['K', 'AH', 'L', 'AH', 'M', 'B', 'AH', 'S']","['colum', 'bus']","['col', 'umb', 'us']",0.375,1.1e-05,"[24, 3, 25, 3, 26, 16, 3, 31]"
maldives,"['M', 'AO', 'L', 'D', 'AY', 'V', 'Z']","['mal', 'dives']","['m', 'ald', 'ives']",0.375,2.24e-06,"[26, 4, 25, 18, 6, 35, 38, 0]"
operator,"['AA', 'P', 'ER', 'EY', 'T', 'ER']","['op', 'er', 'at', 'or']",['operator'],0.375,2.09e-05,"[1, 29, 8, 9, 33, 8, 0, 0]"
anderson,"['AE', 'N', 'D', 'ER', 'S', 'AH', 'N']","['an', 'der', 'son']","['and', 'erson']",0.375,2.29e-05,"[2, 27, 18, 8, 31, 3, 27, 0]"
reliability,"['R', 'IY', 'L', 'AY', 'AH', 'B', 'IH', 'L', 'AH', 'T', 'IY']","['re', 'li', 'ab', 'il', 'ity']",['reliability'],0.36363636363636365,8.32e-06,"[30, 11, 25, 6, 3, 16, 10, 25]"
smithsonian,"['S', 'M', 'IH', 'TH', 'S', 'OW', 'N', 'IY', 'AH', 'N']","['smith', 'so', 'ni', 'an']","['sm', 'ith', 'son', 'ian']",0.36363636363636365,2.51e-06,"[31, 26, 10, 34, 31, 12, 27, 11]"
connecticut,"['K', 'AH', 'N', 'EH', 'T', 'AH', 'K', 'AH', 'T']","['con', 'necti', 'c', 'ut']","['connect', 'icut']",0.36363636363636365,1.29e-05,"[24, 3, 27, 7, 33, 3, 24, 3]"
occupations,"['AA', 'K', 'Y', 'AH', 'P', 'EY', 'SH', 'AH', 'N', 'Z']","['oc', 'cu', 'pa', 'tions']","['occup', 'ations']",0.36363636363636365,2.75e-06,"[1, 24, 37, 3, 29, 9, 32, 3]"
theoretical,"['TH', 'IY', 'ER', 'EH', 'T', 'IH', 'K', 'AH', 'L']","['the', 'or', 'et', 'ic', 'al']",['theoretical'],0.36363636363636365,1.02e-05,"[34, 11, 8, 7, 33, 10, 24, 3]"
calculators,"['K', 'AE', 'L', 'K', 'Y', 'AH', 'L', 'EY', 'T', 'ER', 'Z']","['cal', 'cu', 'lat', 'ors']","['calcul', 'ators']",0.36363636363636365,9.55e-07,"[24, 2, 25, 24, 37, 3, 25, 9]"
operational,"['AA', 'P', 'ER', 'EY', 'SH', 'AH', 'N', 'AH', 'L']","['op', 'er', 'a', 'tion', 'al']",['operational'],0.36363636363636365,1.62e-05,"[1, 29, 8, 9, 32, 3, 27, 3]"
syndication,"['S', 'IH', 'N', 'D', 'IH', 'K', 'EY', 'SH', 'AH', 'N']","['syn', 'dic', 'a', 'tion']","['synd', 'ication']",0.36363636363636365,6.31e-07,"[31, 10, 27, 18, 10, 24, 9, 32]"
liabilities,"['L', 'AY', 'AH', 'B', 'IH', 'L', 'AH', 'T', 'IY', 'Z']","['li', 'ab', 'il', 'it', 'ies']",['liabilities'],0.36363636363636365,3.63e-06,"[25, 6, 3, 16, 10, 25, 3, 33]"
positioning,"['P', 'AH', 'Z', 'IH', 'SH', 'AH', 'N', 'IH', 'NG']","['po', 's', 'i', 'tion', 'ing']",['positioning'],0.36363636363636365,5.37e-06,"[29, 3, 38, 10, 32, 3, 27, 10]"
examination,"['IH', 'G', 'Z', 'AE', 'M', 'AH', 'N', 'EY', 'SH', 'AH', 'N']","['ex', 'am', 'in', 'a', 'tion']",['examination'],0.36363636363636365,1.82e-05,"[10, 21, 38, 2, 26, 3, 27, 9]"
rehabilitation,"['R', 'IY', 'HH', 'AH', 'B', 'IH', 'L', 'AH', 'T', 'EY', 'SH', 'AH', 'N']","['re', 'hab', 'il', 'it', 'a', 'tion']",['rehabilitation'],0.35714285714285715,9.77e-06,"[30, 11, 22, 3, 16, 10, 25, 3]"
organizational,"['AO', 'R', 'G', 'AH', 'N', 'AH', 'Z', 'EY', 'SH', 'AH', 'N', 'AH', 'L']","['or', 'gan', 'iz', 'a', 'tion', 'al']",['organizational'],0.35714285714285715,6.76e-06,"[4, 30, 21, 3, 27, 3, 38, 9]"
marion,"['M', 'EH', 'R', 'IY', 'AH', 'N']","['mari', 'on']","['mar', 'ion']",0.3333333333333333,6.31e-06,"[26, 7, 30, 11, 3, 27, 0, 0]"
jun,"['JH', 'AH', 'N']",['jun'],"['j', 'un']",0.3333333333333333,8.71e-06,"[23, 3, 27, 0, 0, 0, 0, 0]"
deluxe,"['D', 'AH', 'L', 'AH', 'K', 'S']","['de', 'luxe']","['del', 'uxe']",0.3333333333333333,5.25e-06,"[18, 3, 25, 3, 24, 31, 0, 0]"
pcs,"['P', 'IY', 'S', 'IY', 'Z']",['pcs'],"['p', 'cs']",0.3333333333333333,5.13e-06,"[29, 11, 31, 11, 38, 0, 0, 0]"
operators,"['AA', 'P', 'ER', 'EY', 'T', 'ER', 'Z']","['op', 'er', 'at', 'ors']",['operators'],0.3333333333333333,1.55e-05,"[1, 29, 8, 9, 33, 8, 38, 0]"
ian,"['IY', 'AH', 'N']",['ian'],"['', 'ian']",0.3333333333333333,2.09e-05,"[11, 3, 27, 0, 0, 0, 0, 0]"
dakota,"['D', 'AH', 'K', 'OW', 'T', 'AH']",['dakota'],"['d', 'ak', 'ota']",0.3333333333333333,1.23e-05,"[18, 3, 24, 12, 33, 3, 0, 0]"
pediatric,"['P', 'IY', 'D', 'IY', 'AE', 'T', 'R', 'IH', 'K']","['pe', 'di', 'at', 'ric']",['pediatric'],0.3333333333333333,3.39e-06,"[29, 11, 18, 11, 2, 33, 30, 10]"
kruger,"['K', 'R', 'UW', 'G', 'ER']",['kruger'],"['k', 'ru', 'ger']",0.3333333333333333,1.55e-06,"[24, 30, 15, 21, 8, 0, 0, 0]"
halloween,"['HH', 'AE', 'L', 'AH', 'W', 'IY', 'N']","['hal', 'loween']","['h', 'allow', 'een']",0.3333333333333333,1.45e-05,"[22, 2, 25, 3, 36, 11, 27, 0]"
cnn,"['S', 'IY', 'EH', 'N', 'EH', 'N']",['cnn'],"['c', 'nn']",0.3333333333333333,1.91e-05,"[31, 11, 7, 27, 7, 27, 0, 0]"
dna,"['D', 'IY', 'EH', 'N', 'EY']",['dna'],"['d', 'na']",0.3333333333333333,3.09e-05,"[18, 11, 7, 27, 9, 0, 0, 0]"
hudson,"['HH', 'AH', 'D', 'S', 'AH', 'N']","['hud', 'son']","['h', 'udson']",0.3333333333333333,1.07e-05,"[22, 3, 18, 31, 3, 27, 0, 0]"
syndicate,"['S', 'IH', 'N', 'D', 'IH', 'K', 'AH', 'T']","['syn', 'dic', 'ate']","['synd', 'icate']",0.3333333333333333,3.24e-06,"[31, 10, 27, 18, 10, 24, 3, 33]"
lee,"['L', 'IY']",['lee'],"['le', 'e']",0.3333333333333333,5.37e-05,"[25, 11, 0, 0, 0, 0, 0, 0]"
incest,"['IH', 'N', 'S', 'EH', 'S', 'T']","['in', 'cest']","['inc', 'est']",0.3333333333333333,2.29e-06,"[10, 27, 31, 7, 31, 33, 0, 0]"
boston,"['B', 'AA', 'S', 'T', 'AH', 'N']","['bo', 'ston']","['b', 'oston']",0.3333333333333333,4.68e-05,"[16, 1, 31, 33, 3, 27, 0, 0]"
relatives,"['R', 'EH', 'L', 'AH', 'T', 'IH', 'V', 'Z']","['re', 'l', 'at', 'ives']",['relatives'],0.3333333333333333,1.58e-05,"[30, 7, 25, 3, 33, 10, 35, 38]"
harper,"['HH', 'AA', 'R', 'P', 'ER']","['harp', 'er']","['har', 'per']",0.3333333333333333,1.1e-05,"[22, 1, 30, 29, 8, 0, 0, 0]"
dublin,"['D', 'AH', 'B', 'L', 'IH', 'N']","['dub', 'lin']","['d', 'ublin']",0.3333333333333333,1.2e-05,"[18, 3, 16, 25, 10, 27, 0, 0]"
yea,"['Y', 'EY']",['yea'],"['y', 'ea']",0.3333333333333333,1.82e-05,"[37, 9, 0, 0, 0, 0, 0, 0]"
nicaragua,"['N', 'IH', 'K', 'ER', 'AA', 'G', 'W', 'AH']",['nicaragua'],"['nic', 'ar', 'ag', 'ua']",0.3333333333333333,2.75e-06,"[27, 10, 24, 8, 1, 21, 36, 3]"
marcus,"['M', 'AA', 'R', 'K', 'AH', 'S']","['mar', 'cus']","['marc', 'us']",0.3333333333333333,1.23e-05,"[26, 1, 30, 24, 3, 31, 0, 0]"
fisheries,"['F', 'IH', 'SH', 'ER', 'IY', 'Z']","['fish', 'er', 'ies']","['f', 'isheries']",0.3333333333333333,4.9e-06,"[20, 10, 32, 8, 11, 38, 0, 0]"
investigator,"['IH', 'N', 'V', 'EH', 'S', 'T', 'AH', 'G', 'EY', 'T', 'ER']","['in', 'vest', 'ig', 'at', 'or']",['investigator'],0.3333333333333333,6.76e-06,"[10, 27, 35, 7, 31, 33, 3, 21]"
chubby,"['CH', 'AH', 'B', 'IY']",['chubby'],"['ch', 'ub', 'by']",0.3333333333333333,2.69e-06,"[17, 3, 16, 11, 0, 0, 0, 0]"
nelson,"['N', 'EH', 'L', 'S', 'AH', 'N']","['nel', 'son']","['n', 'elson']",0.3333333333333333,1.74e-05,"[27, 7, 25, 31, 3, 27, 0, 0]"
threesome,"['TH', 'R', 'IY', 'S', 'AH', 'M']","['three', 'some']","['th', 're', 'esome']",0.3333333333333333,2.14e-06,"[34, 30, 11, 31, 3, 26, 0, 0]"
sri,"['SH', 'R', 'IY']",['sri'],"['s', 'ri']",0.3333333333333333,1.32e-05,"[32, 30, 11, 0, 0, 0, 0, 0]"
aus,"['AW', 'Z']",['aus'],"['a', 'us']",0.3333333333333333,3.72e-06,"[5, 38, 0, 0, 0, 0, 0, 0]"
andrea,"['AE', 'N', 'D', 'R', 'IY', 'AH']","['an', 'drea']","['and', 'rea']",0.3333333333333333,7.59e-06,"[2, 27, 18, 30, 11, 3, 0, 0]"
appraisal,"['AH', 'P', 'R', 'EY', 'Z', 'AH', 'L']","['ap', 'prais', 'al']","['appra', 'isal']",0.3333333333333333,2.69e-06,"[3, 29, 30, 9, 38, 3, 25, 0]"
watershed,"['W', 'AO', 'T', 'ER', 'SH', 'EH', 'D']","['wa', 'ter', 'shed']","['waters', 'hed']",0.3333333333333333,3.39e-06,"[36, 4, 33, 8, 32, 7, 18, 0]"
liz,"['L', 'IH', 'Z']",['liz'],"['l', 'iz']",0.3333333333333333,6.76e-06,"[25, 10, 38, 0, 0, 0, 0, 0]"
alexander,"['AE', 'L', 'AH', 'G', 'Z', 'AE', 'N', 'D', 'ER']","['al', 'ex', 'an', 'der']","['a', 'lex', 'ander']",0.3333333333333333,2.51e-05,"[2, 25, 3, 21, 38, 2, 27, 18]"
poland,"['P', 'OW', 'L', 'AH', 'N', 'D']","['po', 'land']","['pol', 'and']",0.3333333333333333,1.74e-05,"[29, 12, 25, 3, 27, 18, 0, 0]"
uni,"['Y', 'UW', 'N', 'IY']",['uni'],"['un', 'i']",0.3333333333333333,4.9e-06,"[37, 15, 27, 11, 0, 0, 0, 0]"
calvin,"['K', 'AE', 'L', 'V', 'AH', 'N']","['calv', 'in']","['cal', 'vin']",0.3333333333333333,6.61e-06,"[24, 2, 25, 35, 3, 27, 0, 0]"
materials,"['M', 'AH', 'T', 'IH', 'R', 'IY', 'AH', 'L', 'Z']","['ma', 'ter', 'i', 'als']",['materials'],0.3333333333333333,6.03e-05,"[26, 3, 33, 10, 30, 11, 3, 25]"
violation,"['V', 'AY', 'AH', 'L', 'EY', 'SH', 'AH', 'N']","['vi', 'ol', 'a', 'tion']",['violation'],0.3333333333333333,1.41e-05,"[35, 6, 3, 25, 9, 32, 3, 27]"
vacuum,"['V', 'AE', 'K', 'Y', 'UW', 'M']","['va', 'cu', 'um']",['vacuum'],0.3333333333333333,1.23e-05,"[35, 2, 24, 37, 15, 26, 0, 0]"
tigers,"['T', 'AY', 'G', 'ER', 'Z']","['ti', 'gers']","['t', 'igers']",0.3333333333333333,1.41e-05,"[33, 6, 21, 8, 38, 0, 0, 0]"
confidentiality,"['K', 'AA', 'N', 'F', 'AH', 'D', 'EH', 'N', 'SH', 'IY', 'AE', 'L', 'AH', 'T', 'IY']","['con', 'fid', 'en', 'ti', 'al', 'ity']",['confidentiality'],0.3333333333333333,2.82e-06,"[24, 1, 27, 20, 3, 18, 7, 27]"
eagles,"['IY', 'G', 'AH', 'L', 'Z']",['eagles'],"['e', 'ag', 'les']",0.3333333333333333,1.66e-05,"[11, 21, 3, 25, 38, 0, 0, 0]"
dvd,"['D', 'IY', 'V', 'IY', 'D', 'IY']",['dvd'],"['d', 'vd']",0.3333333333333333,1.78e-05,"[18, 11, 35, 11, 18, 11, 0, 0]"
leu,"['L', 'UW']",['leu'],"['le', 'u']",0.3333333333333333,2.88e-07,"[25, 15, 0, 0, 0, 0, 0, 0]"
safari,"['S', 'AH', 'F', 'AA', 'R', 'IY']","['sa', 'fari']","['saf', 'ari']",0.3333333333333333,4.27e-06,"[31, 3, 20, 1, 30, 11, 0, 0]"
ata,"['AA', 'T', 'AH']",['ata'],"['at', 'a']",0.3333333333333333,1.1e-06,"[1, 33, 3, 0, 0, 0, 0, 0]"
liability,"['L', 'AY', 'AH', 'B', 'IH', 'L', 'IH', 'T', 'IY']","['li', 'ab', 'il', 'ity']",['liability'],0.3333333333333333,1.45e-05,"[25, 6, 3, 16, 10, 25, 10, 33]"
bob,"['B', 'AA', 'B']",['bob'],"['bo', 'b']",0.3333333333333333,4.27e-05,"[16, 1, 16, 0, 0, 0, 0, 0]"
conferencing,"['K', 'AA', 'N', 'F', 'R', 'AH', 'N', 'S', 'IH', 'NG']","['con', 'fer', 'en', 'cing']","['conf', 'erencing']",0.3333333333333333,5.25e-07,"[24, 1, 27, 20, 30, 3, 27, 31]"
mathematical,"['M', 'AE', 'TH', 'AH', 'M', 'AE', 'T', 'IH', 'K', 'AH', 'L']","['math', 'em', 'at', 'ic', 'al']",['mathematical'],0.3333333333333333,1.1e-05,"[26, 2, 34, 3, 26, 2, 33, 10]"
jeremy,"['JH', 'EH', 'R', 'AH', 'M', 'IY']",['jeremy'],"['j', 'ere', 'my']",0.3333333333333333,1.41e-05,"[23, 7, 30, 3, 26, 11, 0, 0]"
easter,"['IY', 'S', 'T', 'ER']","['east', 'er']","['eas', 'ter']",0.3333333333333333,1.32e-05,"[11, 31, 33, 8, 0, 0, 0, 0]"
nam,"['N', 'AE', 'M']",['nam'],"['n', 'am']",0.3333333333333333,5.01e-06,"[27, 2, 26, 0, 0, 0, 0, 0]"
joshua,"['JH', 'AA', 'SH', 'UW', 'AH']",['joshua'],"['j', 'osh', 'ua']",0.3333333333333333,8.32e-06,"[23, 1, 32, 15, 3, 0, 0, 0]"
hawaii,"['HH', 'AH', 'W', 'AY', 'IY']",['hawaii'],"['haw', 'ai', 'i']",0.3333333333333333,1.62e-05,"[22, 3, 36, 6, 11, 0, 0, 0]"
gordon,"['G', 'AO', 'R', 'D', 'AH', 'N']","['gor', 'don']","['g', 'ordon']",0.3333333333333333,2.34e-05,"[21, 4, 30, 18, 3, 27, 0, 0]"
ada,"['EY', 'D', 'AH']",['ada'],"['ad', 'a']",0.3333333333333333,5.13e-06,"[9, 18, 3, 0, 0, 0, 0, 0]"
actual,"['AE', 'K', 'CH', 'AH', 'W', 'AH', 'L']","['ac', 'tu', 'al']",['actual'],0.3333333333333333,7.08e-05,"[2, 24, 17, 3, 36, 3, 25, 0]"
longitude,"['L', 'AA', 'N', 'JH', 'AH', 'T', 'UW', 'D']","['lon', 'git', 'ude']","['long', 'itude']",0.3333333333333333,1.82e-06,"[25, 1, 27, 23, 3, 33, 15, 18]"
agricultural,"['AE', 'G', 'R', 'AH', 'K', 'AH', 'L', 'CH', 'ER', 'AH', 'L']","['ag', 'ri', 'cul', 'tur', 'al']",['agricultural'],0.3333333333333333,2.19e-05,"[2, 21, 30, 3, 24, 3, 25, 17]"
empirical,"['EH', 'M', 'P', 'IH', 'R', 'IH', 'K', 'AH', 'L']","['em', 'pir', 'ic', 'al']",['empirical'],0.3333333333333333,4.17e-06,"[7, 26, 29, 10, 30, 10, 24, 3]"
martin,"['M', 'AA', 'R', 'T', 'AH', 'N']","['mar', 'tin']","['mart', 'in']",0.3333333333333333,5.5e-05,"[26, 1, 30, 33, 3, 27, 0, 0]"
villas,"['V', 'IH', 'L', 'AH', 'Z']","['vil', 'las']","['vill', 'as']",0.3333333333333333,2.75e-06,"[35, 10, 25, 3, 38, 0, 0, 0]"
cbs,"['S', 'IY', 'B', 'IY', 'EH', 'S']",['cbs'],"['c', 'bs']",0.3333333333333333,1.38e-05,"[31, 11, 16, 11, 7, 31, 0, 0]"
catherine,"['K', 'AE', 'TH', 'ER', 'AH', 'N']","['cath', 'er', 'ine']","['c', 'atherine']",0.3333333333333333,1.29e-05,"[24, 2, 34, 8, 3, 27, 0, 0]"
victor,"['V', 'IH', 'K', 'T', 'ER']","['vic', 'tor']","['vict', 'or']",0.3333333333333333,1.51e-05,"[35, 10, 24, 33, 8, 0, 0, 0]"
realty,"['R', 'IY', 'AH', 'L', 'T', 'IY']","['re', 'alty']","['real', 'ty']",0.3333333333333333,2.29e-06,"[30, 11, 3, 25, 33, 11, 0, 0]"
eau,['OW'],['eau'],"['e', 'au']",0.3333333333333333,1.41e-06,"[12, 0, 0, 0, 0, 0, 0, 0]"
associate,"['AH', 'S', 'OW', 'S', 'IY', 'AH', 'T']","['as', 'so', 'ci', 'ate']",['associate'],0.3333333333333333,2.45e-05,"[3, 31, 12, 31, 11, 3, 33, 0]"
luther,"['L', 'UW', 'TH', 'ER']","['luth', 'er']","['l', 'uther']",0.3333333333333333,7.59e-06,"[25, 15, 34, 8, 0, 0, 0, 0]"
astrology,"['AH', 'S', 'T', 'R', 'AA', 'L', 'AH', 'JH', 'IY']","['as', 'tro', 'logy']","['ast', 'rology']",0.3333333333333333,2.4e-06,"[3, 31, 33, 30, 1, 25, 3, 23]"
andrew,"['AE', 'N', 'D', 'R', 'UW']","['an', 'drew']","['and', 'rew']",0.3333333333333333,3.72e-05,"[2, 27, 18, 30, 15, 0, 0, 0]"
eos,"['IY', 'AA', 'S']",['eos'],"['e', 'os']",0.3333333333333333,1.7e-06,"[11, 1, 31, 0, 0, 0, 0, 0]"
german,"['JH', 'ER', 'M', 'AH', 'N']","['ger', 'man']","['g', 'erman']",0.3333333333333333,8.91e-05,"[23, 8, 26, 3, 27, 0, 0, 0]"
kim,"['K', 'IH', 'M']",['kim'],"['k', 'im']",0.3333333333333333,3.89e-05,"[24, 10, 26, 0, 0, 0, 0, 0]"
affiliate,"['AH', 'F', 'IH', 'L', 'IY', 'EY', 'T']","['af', 'fil', 'i', 'ate']",['affiliate'],0.3333333333333333,9.77e-06,"[3, 20, 10, 25, 11, 9, 33, 0]"
doe,"['D', 'OW']",['doe'],"['do', 'e']",0.3333333333333333,6.92e-06,"[18, 12, 0, 0, 0, 0, 0, 0]"
leo,"['L', 'IY', 'OW']",['leo'],"['le', 'o']",0.3333333333333333,1.7e-05,"[25, 11, 12, 0, 0, 0, 0, 0]"
avi,"['AA', 'V', 'IY']",['avi'],"['a', 'vi']",0.3333333333333333,1.51e-06,"[1, 35, 11, 0, 0, 0, 0, 0]"
wednesday,"['W', 'EH', 'N', 'Z', 'D', 'IY']","['wed', 'nes', 'day']","['w', 'ednesday']",0.3333333333333333,3.89e-05,"[36, 7, 27, 38, 18, 11, 0, 0]"
ira,"['AY', 'R', 'AH']",['ira'],"['i', 'ra']",0.3333333333333333,6.92e-06,"[6, 30, 3, 0, 0, 0, 0, 0]"
ppm,"['P', 'IY', 'P', 'IY', 'EH', 'M']",['ppm'],"['p', 'pm']",0.3333333333333333,1.41e-06,"[29, 11, 29, 11, 7, 26, 0, 0]"
