word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
jeffrey,"['JH', 'EH', 'F', 'R', 'IY']","['jef', 'frey']","['je', 'ff', 'rey']",0.42857142857142855,7.94e-06,"[23, 7, 20, 30, 11, 0, 0, 0]"
triumph,"['T', 'R', 'AY', 'AH', 'M', 'F']","['tri', 'umph']","['tr', 'ium', 'ph']",0.42857142857142855,9.12e-06,"[33, 30, 6, 3, 26, 20, 0, 0]"
crucial,"['K', 'R', 'UW', 'SH', 'AH', 'L']","['cru', 'cial']","['cr', 'uc', 'ial']",0.42857142857142855,1.91e-05,"[24, 30, 15, 32, 3, 25, 0, 0]"
acrylic,"['AH', 'K', 'R', 'IH', 'L', 'IH', 'K']","['ac', 'ryl', 'ic']","['acry', 'lic']",0.42857142857142855,2.63e-06,"[3, 24, 30, 10, 25, 10, 24, 0]"
anaheim,"['AE', 'N', 'AH', 'HH', 'AY', 'M']","['ana', 'heim']","['an', 'ahe', 'im']",0.42857142857142855,2.88e-06,"[2, 27, 3, 22, 6, 26, 0, 0]"
vessels,"['V', 'EH', 'S', 'AH', 'L', 'Z']","['ves', 'sels']","['v', 'ess', 'els']",0.42857142857142855,1.58e-05,"[35, 7, 31, 3, 25, 38, 0, 0]"
expedia,"['EH', 'K', 'S', 'P', 'IY', 'D', 'IY', 'AH']","['ex', 'pe', 'dia']","['exp', 'edia']",0.42857142857142855,4.17e-07,"[7, 24, 31, 29, 11, 18, 11, 3]"
vampire,"['V', 'AE', 'M', 'P', 'AY', 'R']","['vam', 'pire']","['v', 'amp', 'ire']",0.42857142857142855,1.07e-05,"[35, 2, 26, 29, 6, 30, 0, 0]"
stadium,"['S', 'T', 'EY', 'D', 'IY', 'AH', 'M']","['sta', 'di', 'um']","['st', 'adium']",0.42857142857142855,4.27e-05,"[31, 33, 9, 18, 11, 3, 26, 0]"
mistake,"['M', 'IH', 'S', 'T', 'EY', 'K']","['mis', 'take']","['m', 'ist', 'ake']",0.42857142857142855,4.68e-05,"[26, 10, 31, 33, 9, 24, 0, 0]"
museums,"['M', 'Y', 'UW', 'Z', 'IY', 'AH', 'M', 'Z']","['mu', 'seums']","['m', 'use', 'ums']",0.42857142857142855,7.76e-06,"[26, 37, 15, 38, 11, 3, 26, 38]"
logical,"['L', 'AA', 'JH', 'IH', 'K', 'AH', 'L']","['lo', 'gic', 'al']","['log', 'ical']",0.42857142857142855,1.38e-05,"[25, 1, 23, 10, 24, 3, 25, 0]"
olympus,"['OW', 'L', 'IH', 'M', 'P', 'AH', 'S']","['olym', 'pus']","['oly', 'mp', 'us']",0.42857142857142855,1.78e-06,"[12, 25, 10, 26, 29, 3, 31, 0]"
luggage,"['L', 'AH', 'G', 'AH', 'JH']","['lug', 'gage']","['l', 'ugg', 'age']",0.42857142857142855,6.31e-06,"[25, 3, 21, 3, 23, 0, 0, 0]"
kenneth,"['K', 'EH', 'N', 'IH', 'TH']","['ken', 'neth']","['k', 'enn', 'eth']",0.42857142857142855,7.94e-06,"[24, 7, 27, 10, 34, 0, 0, 0]"
lawsuit,"['L', 'AO', 'S', 'UW', 'T']","['law', 'suit']","['la', 'ws', 'uit']",0.42857142857142855,1.23e-05,"[25, 4, 31, 15, 33, 0, 0, 0]"
anxiety,"['AE', 'NG', 'Z', 'AY', 'AH', 'T', 'IY']","['anxi', 'ety']","['an', 'x', 'iety']",0.42857142857142855,2.82e-05,"[2, 28, 38, 6, 3, 33, 11, 0]"
fingers,"['F', 'IH', 'NG', 'G', 'ER', 'Z']","['fin', 'gers']","['f', 'ing', 'ers']",0.42857142857142855,3.16e-05,"[20, 10, 28, 21, 8, 38, 0, 0]"
justify,"['JH', 'AH', 'S', 'T', 'AH', 'F', 'AY']","['jus', 'ti', 'fy']","['just', 'ify']",0.42857142857142855,1.38e-05,"[23, 3, 31, 33, 3, 20, 6, 0]"
tobacco,"['T', 'AH', 'B', 'AE', 'K', 'OW']","['to', 'bacco']","['t', 'ob', 'acco']",0.42857142857142855,1.55e-05,"[33, 3, 16, 2, 24, 12, 0, 0]"
pursuit,"['P', 'ER', 'S', 'UW', 'T']","['pur', 'suit']","['p', 'urs', 'uit']",0.42857142857142855,1.32e-05,"[29, 8, 31, 15, 33, 0, 0, 0]"
laundry,"['L', 'AO', 'N', 'D', 'R', 'IY']","['laun', 'dry']","['la', 'und', 'ry']",0.42857142857142855,1.15e-05,"[25, 4, 27, 18, 30, 11, 0, 0]"
revenue,"['R', 'EH', 'V', 'AH', 'N', 'UW']","['rev', 'en', 'ue']","['re', 'venue']",0.42857142857142855,4.37e-05,"[30, 7, 35, 3, 27, 15, 0, 0]"
antigua,"['AE', 'N', 'T', 'IY', 'G', 'W', 'AH']","['an', 'ti', 'gua']","['ant', 'igua']",0.42857142857142855,1.2e-06,"[2, 27, 33, 11, 21, 36, 3, 0]"
pentium,"['P', 'EH', 'N', 'T', 'IY', 'AH', 'M']","['pen', 'ti', 'um']","['pent', 'ium']",0.42857142857142855,5.75e-07,"[29, 7, 27, 33, 11, 3, 26, 0]"
jamaica,"['JH', 'AH', 'M', 'EY', 'K', 'AH']","['ja', 'maica']","['j', 'ama', 'ica']",0.42857142857142855,8.32e-06,"[23, 3, 26, 9, 24, 3, 0, 0]"
holland,"['HH', 'AA', 'L', 'AH', 'N', 'D']","['hol', 'land']","['h', 'oll', 'and']",0.42857142857142855,1.26e-05,"[22, 1, 25, 3, 27, 18, 0, 0]"
deliver,"['D', 'IH', 'L', 'IH', 'V', 'ER']","['de', 'liv', 'er']","['del', 'iver']",0.42857142857142855,3.55e-05,"[18, 10, 25, 10, 35, 8, 0, 0]"
indiana,"['IH', 'N', 'D', 'IY', 'AE', 'N', 'AH']","['in', 'di', 'ana']","['ind', 'iana']",0.42857142857142855,2.04e-05,"[10, 27, 18, 11, 2, 27, 3, 0]"
bahamas,"['B', 'AH', 'HH', 'AA', 'M', 'AH', 'Z']","['ba', 'hamas']","['b', 'aham', 'as']",0.42857142857142855,3.39e-06,"[16, 3, 22, 1, 26, 3, 38, 0]"
nuclear,"['N', 'UW', 'K', 'L', 'IY', 'ER']","['nuc', 'le', 'ar']","['n', 'uclear']",0.42857142857142855,5.37e-05,"[27, 15, 24, 25, 11, 8, 0, 0]"
focuses,"['F', 'OW', 'K', 'AH', 'S', 'IH', 'Z']","['fo', 'cuses']","['f', 'oc', 'uses']",0.42857142857142855,1.2e-05,"[20, 12, 24, 3, 31, 10, 38, 0]"
william,"['W', 'IH', 'L', 'Y', 'AH', 'M']","['wil', 'li', 'am']","['will', 'iam']",0.42857142857142855,7.59e-05,"[36, 10, 25, 37, 3, 26, 0, 0]"
musical,"['M', 'Y', 'UW', 'Z', 'IH', 'K', 'AH', 'L']","['mu', 'sic', 'al']","['mus', 'ical']",0.42857142857142855,3.24e-05,"[26, 37, 15, 38, 10, 24, 3, 25]"
disease,"['D', 'IH', 'Z', 'IY', 'Z']","['dis', 'ease']","['d', 'ise', 'ase']",0.42857142857142855,7.94e-05,"[18, 10, 38, 11, 38, 0, 0, 0]"
vaccine,"['V', 'AE', 'K', 'S', 'IY', 'N']","['vac', 'cine']","['v', 'acc', 'ine']",0.42857142857142855,1e-05,"[35, 2, 24, 31, 11, 27, 0, 0]"
magical,"['M', 'AE', 'JH', 'IH', 'K', 'AH', 'L']","['ma', 'gic', 'al']","['mag', 'ical']",0.42857142857142855,1.66e-05,"[26, 2, 23, 10, 24, 3, 25, 0]"
hamburg,"['HH', 'AE', 'M', 'B', 'ER', 'G']","['ham', 'burg']","['h', 'amb', 'urg']",0.42857142857142855,4.17e-06,"[22, 2, 26, 16, 8, 21, 0, 0]"
follows,"['F', 'AA', 'L', 'OW', 'Z']","['fol', 'lows']","['f', 'oll', 'ows']",0.42857142857142855,6.46e-05,"[20, 1, 25, 12, 38, 0, 0, 0]"
estonia,"['EH', 'S', 'T', 'OW', 'N', 'IY', 'AH']","['es', 'to', 'nia']","['est', 'onia']",0.42857142857142855,3.02e-06,"[7, 31, 33, 12, 27, 11, 3, 0]"
moldova,"['M', 'OW', 'L', 'D', 'OW', 'V', 'AH']","['mol', 'dova']","['m', 'old', 'ova']",0.42857142857142855,1.48e-06,"[26, 12, 25, 18, 12, 35, 3, 0]"
torture,"['T', 'AO', 'R', 'CH', 'ER']","['tor', 'ture']","['t', 'ort', 'ure']",0.42857142857142855,1.41e-05,"[33, 4, 30, 17, 8, 0, 0, 0]"
abraham,"['EY', 'B', 'R', 'AH', 'HH', 'AE', 'M']","['ab', 'ra', 'ham']","['abr', 'aham']",0.42857142857142855,9.55e-06,"[9, 16, 30, 3, 22, 2, 26, 0]"
antonio,"['AE', 'N', 'T', 'OW', 'N', 'IY', 'OW']","['ant', 'o', 'nio']","['anton', 'io']",0.42857142857142855,1.48e-05,"[2, 27, 33, 12, 27, 11, 12, 0]"
anatomy,"['AH', 'N', 'AE', 'T', 'AH', 'M', 'IY']","['ana', 'tomy']","['an', 'atom', 'y']",0.42857142857142855,8.71e-06,"[3, 27, 2, 33, 3, 26, 11, 0]"
adapted,"['AH', 'D', 'AE', 'P', 'T', 'AH', 'D']","['ad', 'ap', 'ted']","['adapt', 'ed']",0.42857142857142855,1.48e-05,"[3, 18, 2, 29, 33, 3, 18, 0]"
hottest,"['HH', 'AA', 'T', 'AH', 'S', 'T']","['hot', 'test']","['h', 'ott', 'est']",0.42857142857142855,7.94e-06,"[22, 1, 33, 3, 31, 33, 0, 0]"
elderly,"['EH', 'L', 'D', 'ER', 'L', 'IY']","['eld', 'erly']","['el', 'der', 'ly']",0.42857142857142855,1.41e-05,"[7, 25, 18, 8, 25, 11, 0, 0]"
illegal,"['IH', 'L', 'IY', 'G', 'AH', 'L']","['il', 'leg', 'al']","['ille', 'gal']",0.42857142857142855,4.79e-05,"[10, 25, 11, 21, 3, 25, 0, 0]"
guitars,"['G', 'IH', 'T', 'AA', 'R', 'Z']","['gui', 'tars']","['gu', 'itar', 's']",0.42857142857142855,4.47e-06,"[21, 10, 33, 1, 30, 38, 0, 0]"
diploma,"['D', 'IH', 'P', 'L', 'OW', 'M', 'AH']","['dip', 'loma']","['d', 'ipl', 'oma']",0.42857142857142855,5.75e-06,"[18, 10, 29, 25, 12, 26, 3, 0]"
funeral,"['F', 'Y', 'UW', 'N', 'ER', 'AH', 'L']","['fu', 'ner', 'al']","['fun', 'eral']",0.42857142857142855,2.34e-05,"[20, 37, 15, 27, 8, 3, 25, 0]"
cartoon,"['K', 'AA', 'R', 'T', 'UW', 'N']","['car', 'toon']","['c', 'arto', 'on']",0.42857142857142855,1.2e-05,"[24, 1, 30, 33, 15, 27, 0, 0]"
bargain,"['B', 'AA', 'R', 'G', 'AH', 'N']","['bar', 'gain']","['b', 'arg', 'ain']",0.42857142857142855,8.91e-06,"[16, 1, 30, 21, 3, 27, 0, 0]"
mystery,"['M', 'IH', 'S', 'T', 'ER', 'IY']","['mys', 'tery']","['m', 'yst', 'ery']",0.42857142857142855,2.82e-05,"[26, 10, 31, 33, 8, 11, 0, 0]"
russell,"['R', 'AH', 'S', 'AH', 'L']","['rus', 'sell']","['r', 'uss', 'ell']",0.42857142857142855,2.14e-05,"[30, 3, 31, 3, 25, 0, 0, 0]"
fabrics,"['F', 'AE', 'B', 'R', 'IH', 'K', 'S']","['fab', 'rics']","['f', 'abr', 'ics']",0.42857142857142855,3.8e-06,"[20, 2, 16, 30, 10, 24, 31, 0]"
trustee,"['T', 'R', 'AH', 'S', 'T', 'IY']","['trust', 'ee']","['tr', 'uste', 'e']",0.42857142857142855,4.79e-06,"[33, 30, 3, 31, 33, 11, 0, 0]"
elegant,"['EH', 'L', 'AH', 'G', 'AH', 'N', 'T']","['el', 'eg', 'ant']","['ele', 'gant']",0.42857142857142855,8.91e-06,"[7, 25, 3, 21, 3, 27, 33, 0]"
nigeria,"['N', 'AY', 'JH', 'IH', 'R', 'IY', 'AH']","['ni', 'ger', 'ia']","['nig', 'eria']",0.42857142857142855,2.14e-05,"[27, 6, 23, 10, 30, 11, 3, 0]"
removal,"['R', 'IH', 'M', 'UW', 'V', 'AH', 'L']","['re', 'mov', 'al']","['rem', 'oval']",0.42857142857142855,2.24e-05,"[30, 10, 26, 15, 35, 3, 25, 0]"
georgia,"['JH', 'AO', 'R', 'JH', 'AH']","['geor', 'gia']","['ge', 'org', 'ia']",0.42857142857142855,2.88e-05,"[23, 4, 30, 23, 3, 0, 0, 0]"
norfolk,"['N', 'AO', 'R', 'F', 'AH', 'K']","['nor', 'folk']","['n', 'orf', 'olk']",0.42857142857142855,6.92e-06,"[27, 4, 30, 20, 3, 24, 0, 0]"
belfast,"['B', 'EH', 'L', 'F', 'AE', 'S', 'T']","['bel', 'fast']","['b', 'elf', 'ast']",0.42857142857142855,7.59e-06,"[16, 7, 25, 20, 2, 31, 33, 0]"
jessica,"['JH', 'EH', 'S', 'IH', 'K', 'AH']","['jes', 'sica']","['j', 'ess', 'ica']",0.42857142857142855,1.48e-05,"[23, 7, 31, 10, 24, 3, 0, 0]"
individually,"['IH', 'N', 'D', 'IH', 'V', 'IH', 'JH', 'UW', 'AH', 'L', 'IY']","['in', 'di', 'vidu', 'ally']","['ind', 'ivid', 'ually']",0.4166666666666667,7.94e-06,"[10, 27, 18, 10, 35, 10, 23, 15]"
dramatically,"['D', 'R', 'AH', 'M', 'AE', 'T', 'IH', 'K', 'L', 'IY']","['dra', 'mat', 'ic', 'ally']","['dr', 'am', 'atically']",0.4166666666666667,8.91e-06,"[18, 30, 3, 26, 2, 33, 10, 24]"
occupational,"['AA', 'K', 'Y', 'AH', 'P', 'EY', 'SH', 'AH', 'N', 'AH', 'L']","['oc', 'cu', 'pa', 'tion', 'al']","['occup', 'ational']",0.4166666666666667,5.25e-06,"[1, 24, 37, 3, 29, 9, 32, 3]"
confidential,"['K', 'AA', 'N', 'F', 'AH', 'D', 'EH', 'N', 'SH', 'AH', 'L']","['con', 'fid', 'en', 'tial']","['conf', 'ident', 'ial']",0.4166666666666667,7.94e-06,"[24, 1, 27, 20, 3, 18, 7, 27]"
cancellation,"['K', 'AE', 'N', 'S', 'AH', 'L', 'EY', 'SH', 'AH', 'N']","['can', 'cel', 'la', 'tion']","['c', 'anc', 'ellation']",0.4166666666666667,5.75e-06,"[24, 2, 27, 31, 3, 25, 9, 32]"
reservations,"['R', 'EH', 'Z', 'ER', 'V', 'EY', 'SH', 'AH', 'N', 'Z']","['re', 'ser', 'va', 'tions']","['res', 'erv', 'ations']",0.4166666666666667,6.17e-06,"[30, 7, 38, 8, 35, 9, 32, 3]"
testimonials,"['T', 'EH', 'S', 'T', 'AH', 'M', 'OW', 'N', 'IY', 'AH', 'L', 'Z']","['testi', 'mo', 'ni', 'als']","['test', 'imon', 'ials']",0.4166666666666667,7.94e-07,"[33, 7, 31, 33, 3, 26, 12, 27]"
encyclopedia,"['IH', 'N', 'S', 'AY', 'K', 'L', 'AH', 'P', 'IY', 'D', 'IY', 'AH']","['en', 'cyc', 'lo', 'pe', 'dia']","['encycl', 'opedia']",0.4166666666666667,3.31e-06,"[10, 27, 31, 6, 24, 25, 3, 29]"
championship,"['CH', 'AE', 'M', 'P', 'IY', 'AH', 'N', 'SH', 'IH', 'P']","['cham', 'pi', 'on', 'ship']","['champ', 'ions', 'hip']",0.4166666666666667,3.47e-05,"[17, 2, 26, 29, 11, 3, 27, 32]"
intellectual,"['IH', 'N', 'T', 'AH', 'L', 'EH', 'K', 'CH', 'UW', 'AH', 'L']","['in', 'tel', 'lec', 'tu', 'al']","['int', 'ellectual']",0.4166666666666667,2e-05,"[10, 27, 33, 3, 25, 7, 24, 17]"
millennium,"['M', 'AH', 'L', 'EH', 'N', 'IY', 'AH', 'M']","['mil', 'len', 'ni', 'um']","['mill', 'ennium']",0.4,5.01e-06,"[26, 3, 25, 7, 27, 11, 3, 26]"
johns,"['JH', 'AA', 'N', 'Z']",['johns'],"['jo', 'h', 'ns']",0.4,6.92e-06,"[23, 1, 27, 38, 0, 0, 0, 0]"
casio,"['K', 'AE', 'S', 'IY', 'OW']","['ca', 'sio']","['cas', 'io']",0.4,5.37e-07,"[24, 2, 31, 11, 12, 0, 0, 0]"
volkswagen,"['V', 'OW', 'L', 'K', 'S', 'W', 'AE', 'G', 'AH', 'N']","['volk', 'swa', 'gen']","['vol', 'ks', 'wagen']",0.4,3.16e-06,"[35, 12, 25, 24, 31, 36, 2, 21]"
tiger,"['T', 'AY', 'G', 'ER']","['ti', 'ger']","['t', 'iger']",0.4,2e-05,"[33, 6, 21, 8, 0, 0, 0, 0]"
julia,"['JH', 'UW', 'L', 'Y', 'AH']","['ju', 'lia']","['j', 'ulia']",0.4,1.32e-05,"[23, 15, 25, 37, 3, 0, 0, 0]"
focal,"['F', 'OW', 'K', 'AH', 'L']","['fo', 'cal']","['f', 'ocal']",0.4,4.68e-06,"[20, 12, 24, 3, 25, 0, 0, 0]"
ultimately,"['AH', 'L', 'T', 'AH', 'M', 'AH', 'T', 'L', 'IY']","['ul', 'ti', 'mately']","['ult', 'imat', 'ely']",0.4,3.72e-05,"[3, 25, 33, 3, 26, 3, 33, 25]"
ambassador,"['AE', 'M', 'B', 'AE', 'S', 'AH', 'D', 'ER']","['am', 'bas', 'sad', 'or']","['amb', 'assador']",0.4,2.24e-05,"[2, 26, 16, 2, 31, 3, 18, 8]"
roman,"['R', 'OW', 'M', 'AH', 'N']","['ro', 'man']","['rom', 'an']",0.4,3.16e-05,"[30, 12, 26, 3, 27, 0, 0, 0]"
eddie,"['EH', 'D', 'IY']","['ed', 'die']","['edd', 'ie']",0.4,1.38e-05,"[7, 18, 11, 0, 0, 0, 0, 0]"
analytical,"['AE', 'N', 'AH', 'L', 'IH', 'T', 'IH', 'K', 'AH', 'L']","['ana', 'lyt', 'ic', 'al']","['analy', 'tical']",0.4,5.37e-06,"[2, 27, 3, 25, 10, 33, 10, 24]"
relax,"['R', 'IH', 'L', 'AE', 'K', 'S']","['re', 'lax']","['rela', 'x']",0.4,1.95e-05,"[30, 10, 25, 2, 24, 31, 0, 0]"
sparc,"['S', 'P', 'AA', 'R', 'K']",['sparc'],"['s', 'par', 'c']",0.4,1.95e-07,"[31, 29, 1, 30, 24, 0, 0, 0]"
mechanical,"['M', 'AH', 'K', 'AE', 'N', 'IH', 'K', 'AH', 'L']","['mech', 'an', 'ic', 'al']","['m', 'echanical']",0.4,2.14e-05,"[26, 3, 24, 2, 27, 10, 24, 3]"
lemon,"['L', 'EH', 'M', 'AH', 'N']","['lem', 'on']","['le', 'mon']",0.4,1.26e-05,"[25, 7, 26, 3, 27, 0, 0, 0]"
biological,"['B', 'AY', 'AH', 'L', 'AA', 'JH', 'IH', 'K', 'AH', 'L']","['bio', 'lo', 'gic', 'al']","['bi', 'ological']",0.4,2.04e-05,"[16, 6, 3, 25, 1, 23, 10, 24]"
lucia,"['L', 'UW', 'SH', 'AH']","['lu', 'cia']","['luc', 'ia']",0.4,2.82e-06,"[25, 15, 32, 3, 0, 0, 0, 0]"
dying,"['D', 'AY', 'IH', 'NG']","['dy', 'ing']","['d', 'ying']",0.4,4.27e-05,"[18, 6, 10, 28, 0, 0, 0, 0]"
encryption,"['EH', 'N', 'K', 'R', 'IH', 'P', 'SH', 'AH', 'N']","['en', 'cryp', 'tion']","['enc', 'ry', 'ption']",0.4,3.63e-06,"[7, 27, 24, 30, 10, 29, 32, 3]"
attempting,"['AH', 'T', 'EH', 'M', 'P', 'T', 'IH', 'NG']","['at', 'tempt', 'ing']","['att', 'emp', 'ting']",0.4,1.86e-05,"[3, 33, 7, 26, 29, 33, 10, 28]"
vocal,"['V', 'OW', 'K', 'AH', 'L']","['vo', 'cal']","['v', 'ocal']",0.4,1.45e-05,"[35, 12, 24, 3, 25, 0, 0, 0]"
provincial,"['P', 'R', 'AH', 'V', 'IH', 'N', 'SH', 'AH', 'L']","['pro', 'vin', 'cial']","['prov', 'inc', 'ial']",0.4,1.2e-05,"[29, 30, 3, 35, 10, 27, 32, 3]"
cartridges,"['K', 'AA', 'R', 'T', 'R', 'AH', 'JH', 'AH', 'Z']","['cart', 'ridges']","['car', 'tr', 'id', 'ges']",0.4,2.57e-06,"[24, 1, 30, 33, 30, 3, 23, 3]"
diane,"['D', 'AY', 'AE', 'N']","['di', 'ane']","['d', 'iane']",0.4,6.76e-06,"[18, 6, 2, 27, 0, 0, 0, 0]"
cedar,"['S', 'IY', 'D', 'ER']","['ce', 'dar']","['ced', 'ar']",0.4,5.75e-06,"[31, 11, 18, 8, 0, 0, 0, 0]"
davis,"['D', 'EY', 'V', 'AH', 'S']","['dav', 'is']","['d', 'avis']",0.4,3.09e-05,"[18, 9, 35, 3, 31, 0, 0, 0]"
lotus,"['L', 'OW', 'T', 'AH', 'S']","['lo', 'tus']","['lot', 'us']",0.4,4.17e-06,"[25, 12, 33, 3, 31, 0, 0, 0]"
toxic,"['T', 'AA', 'K', 'S', 'IH', 'K']","['tox', 'ic']","['to', 'xic']",0.4,1.74e-05,"[33, 1, 24, 31, 10, 24, 0, 0]"
indie,"['IH', 'N', 'D', 'IY']","['in', 'die']","['ind', 'ie']",0.4,1e-05,"[10, 27, 18, 11, 0, 0, 0, 0]"
milan,"['M', 'AH', 'L', 'AA', 'N']","['mil', 'an']","['m', 'ilan']",0.4,1.12e-05,"[26, 3, 25, 1, 27, 0, 0, 0]"
syria,"['S', 'IH', 'R', 'IY', 'AH']","['syr', 'ia']","['sy', 'ria']",0.4,2.51e-05,"[31, 10, 30, 11, 3, 0, 0, 0]"
seven,"['S', 'EH', 'V', 'AH', 'N']","['sev', 'en']","['se', 'ven']",0.4,0.00012,"[31, 7, 35, 3, 27, 0, 0, 0]"
mixer,"['M', 'IH', 'K', 'S', 'ER']","['mix', 'er']","['m', 'ixer']",0.4,3.16e-06,"[26, 10, 24, 31, 8, 0, 0, 0]"
buyer,"['B', 'AY', 'ER']","['buy', 'er']","['b', 'uyer']",0.4,1.07e-05,"[16, 6, 8, 0, 0, 0, 0, 0]"
meyer,"['M', 'AY', 'ER']","['mey', 'er']","['me', 'yer']",0.4,4.9e-06,"[26, 6, 8, 0, 0, 0, 0, 0]"
bacon,"['B', 'EY', 'K', 'AH', 'N']","['ba', 'con']","['b', 'acon']",0.4,1.41e-05,"[16, 9, 24, 3, 27, 0, 0, 0]"
dubai,"['D', 'UW', 'B', 'AY']",['dubai'],"['d', 'ub', 'ai']",0.4,1.2e-05,"[18, 15, 16, 6, 0, 0, 0, 0]"
allan,"['AE', 'L', 'AH', 'N']","['al', 'lan']","['all', 'an']",0.4,6.31e-06,"[2, 25, 3, 27, 0, 0, 0, 0]"
david,"['D', 'EY', 'V', 'IH', 'D']","['dav', 'id']","['d', 'avid']",0.4,0.000135,"[18, 9, 35, 10, 18, 0, 0, 0]"
scoop,"['S', 'K', 'UW', 'P']",['scoop'],"['s', 'co', 'op']",0.4,4.9e-06,"[31, 24, 15, 29, 0, 0, 0, 0]"
researcher,"['R', 'IY', 'S', 'ER', 'CH', 'ER']","['re', 'search', 'er']","['res', 'ear', 'cher']",0.4,8.32e-06,"[30, 11, 31, 8, 17, 8, 0, 0]"
yemen,"['Y', 'EH', 'M', 'AH', 'N']","['ye', 'men']","['y', 'emen']",0.4,7.59e-06,"[37, 7, 26, 3, 27, 0, 0, 0]"
bonus,"['B', 'OW', 'N', 'AH', 'S']","['bo', 'nus']","['bon', 'us']",0.4,2.82e-05,"[16, 12, 27, 3, 31, 0, 0, 0]"
satin,"['S', 'AE', 'T', 'AH', 'N']","['sat', 'in']","['s', 'atin']",0.4,2.45e-06,"[31, 2, 33, 3, 27, 0, 0, 0]"
newspapers,"['N', 'UW', 'Z', 'P', 'EY', 'P', 'ER', 'Z']","['news', 'pa', 'pers']","['new', 'sp', 'apers']",0.4,1.78e-05,"[27, 15, 38, 29, 9, 29, 8, 38]"
architects,"['AA', 'R', 'K', 'AH', 'T', 'EH', 'K', 'T', 'S']","['ar', 'chi', 'tects']","['arch', 'itect', 's']",0.4,8.13e-06,"[1, 30, 24, 3, 33, 7, 24, 33]"
invitation,"['IH', 'N', 'V', 'IH', 'T', 'EY', 'SH', 'AH', 'N']","['in', 'vit', 'a', 'tion']","['inv', 'itation']",0.4,1.38e-05,"[10, 27, 35, 10, 33, 9, 32, 3]"
lyric,"['L', 'IH', 'R', 'IH', 'K']","['lyr', 'ic']","['ly', 'ric']",0.4,4.27e-06,"[25, 10, 30, 10, 24, 0, 0, 0]"
liver,"['L', 'IH', 'V', 'ER']","['liv', 'er']","['l', 'iver']",0.4,1.51e-05,"[25, 10, 35, 8, 0, 0, 0, 0]"
supervisor,"['S', 'UW', 'P', 'ER', 'V', 'AY', 'Z', 'ER']","['su', 'per', 'visor']","['sup', 'erv', 'isor']",0.4,8.91e-06,"[31, 15, 29, 8, 35, 6, 38, 8]"
facilities,"['F', 'AH', 'S', 'IH', 'L', 'AH', 'T', 'IY', 'Z']","['fa', 'cil', 'it', 'ies']","['fac', 'ilities']",0.4,4.57e-05,"[20, 3, 31, 10, 25, 3, 33, 11]"
dicke,"['D', 'IH', 'K']",['dicke'],"['d', 'ick', 'e']",0.4,5.37e-08,"[18, 10, 24, 0, 0, 0, 0, 0]"
vital,"['V', 'AY', 'T', 'AH', 'L']","['vi', 'tal']","['v', 'ital']",0.4,2.4e-05,"[35, 6, 33, 3, 25, 0, 0, 0]"
mason,"['M', 'EY', 'S', 'AH', 'N']","['ma', 'son']","['mas', 'on']",0.4,1.38e-05,"[26, 9, 31, 3, 27, 0, 0, 0]"
occasional,"['AH', 'K', 'EY', 'ZH', 'AH', 'N', 'AH', 'L']","['oc', 'ca', 'sion', 'al']","['occ', 'asional']",0.4,1.32e-05,"[3, 24, 9, 39, 3, 27, 3, 25]"
oasis,"['OW', 'EY', 'S', 'IH', 'S']","['oas', 'is']","['o', 'asis']",0.4,3.63e-06,"[12, 9, 31, 10, 31, 0, 0, 0]"
julie,"['JH', 'UW', 'L', 'IY']","['ju', 'lie']","['jul', 'ie']",0.4,1.23e-05,"[23, 15, 25, 11, 0, 0, 0, 0]"
motivation,"['M', 'OW', 'T', 'AH', 'V', 'EY', 'SH', 'AH', 'N']","['mo', 'tiv', 'a', 'tion']","['mot', 'ivation']",0.4,1.66e-05,"[26, 12, 33, 3, 35, 9, 32, 3]"
elder,"['EH', 'L', 'D', 'ER']","['eld', 'er']","['el', 'der']",0.4,1.15e-05,"[7, 25, 18, 8, 0, 0, 0, 0]"
modem,"['M', 'OW', 'D', 'AH', 'M']","['mo', 'dem']","['mod', 'em']",0.4,2.51e-06,"[26, 12, 18, 3, 26, 0, 0, 0]"
securities,"['S', 'IH', 'K', 'Y', 'UH', 'R', 'AH', 'T', 'IY', 'Z']","['se', 'cur', 'it', 'ies']","['sec', 'urities']",0.4,1.74e-05,"[31, 10, 24, 37, 14, 30, 3, 33]"
sugar,"['SH', 'UH', 'G', 'ER']","['sug', 'ar']","['s', 'ugar']",0.4,4.79e-05,"[32, 14, 21, 8, 0, 0, 0, 0]"
pharmacies,"['F', 'AA', 'R', 'M', 'AH', 'S', 'IY', 'Z']","['phar', 'ma', 'cies']","['ph', 'arm', 'acies']",0.4,1.51e-06,"[20, 1, 30, 26, 3, 31, 11, 38]"
vocational,"['V', 'OW', 'K', 'EY', 'SH', 'AH', 'N', 'AH', 'L']","['vo', 'ca', 'tion', 'al']","['voc', 'ational']",0.4,4.47e-06,"[35, 12, 24, 9, 32, 3, 27, 3]"
conceptual,"['K', 'AH', 'N', 'S', 'EH', 'P', 'CH', 'UW', 'AH', 'L']","['con', 'cep', 'tu', 'al']","['concept', 'ual']",0.4,4.17e-06,"[24, 3, 27, 31, 7, 29, 17, 15]"
