word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
medium,"['M', 'IY', 'D', 'IY', 'AH', 'M']","['me', 'di', 'um']",['medium'],0.3333333333333333,4.07e-05,"[26, 11, 18, 11, 3, 26, 0, 0]"
mathematical,"['M', 'AE', 'TH', 'AH', 'M', 'AE', 'T', 'IH', 'K', 'AH', 'L']","['math', 'em', 'at', 'ic', 'al']",['mathematical'],0.3333333333333333,1.1e-05,"[26, 2, 34, 3, 26, 2, 33, 10]"
delete,"['D', 'IH', 'L', 'IY', 'T']","['de', 'lete']","['del', '##ete']",0.3333333333333333,1.66e-05,"[18, 10, 25, 11, 33, 0, 0, 0]"
incest,"['IH', 'N', 'S', 'EH', 'S', 'T']","['in', 'cest']","['inc', '##est']",0.3333333333333333,2.29e-06,"[10, 27, 31, 7, 31, 33, 0, 0]"
investigator,"['IH', 'N', 'V', 'EH', 'S', 'T', 'AH', 'G', 'EY', 'T', 'ER']","['in', 'vest', 'ig', 'at', 'or']",['investigator'],0.3333333333333333,6.76e-06,"[10, 27, 35, 7, 31, 33, 3, 21]"
nudist,"['N', 'UW', 'D', 'IH', 'S', 'T']","['nud', 'ist']","['nu', '##dis', '##t']",0.3333333333333333,6.46e-07,"[27, 15, 18, 10, 31, 33, 0, 0]"
yea,"['Y', 'EY']",['yea'],"['ye', '##a']",0.3333333333333333,1.82e-05,"[37, 9, 0, 0, 0, 0, 0, 0]"
aol,"['EY', 'OW', 'EH', 'L']",['aol'],"['ao', '##l']",0.3333333333333333,1.74e-06,"[9, 12, 7, 25, 0, 0, 0, 0]"
locale,"['L', 'OW', 'K', 'AE', 'L']","['loc', 'ale']","['local', '##e']",0.3333333333333333,9.55e-07,"[25, 12, 24, 2, 25, 0, 0, 0]"
nested,"['N', 'EH', 'S', 'T', 'AH', 'D']","['nes', 'ted']","['nest', '##ed']",0.3333333333333333,1.07e-06,"[27, 7, 31, 33, 3, 18, 0, 0]"
liability,"['L', 'AY', 'AH', 'B', 'IH', 'L', 'IH', 'T', 'IY']","['li', 'ab', 'il', 'ity']",['liability'],0.3333333333333333,1.45e-05,"[25, 6, 3, 16, 10, 25, 10, 33]"
intermediate,"['IH', 'N', 'T', 'ER', 'M', 'IY', 'D', 'IY', 'IH', 'T']","['in', 'ter', 'me', 'di', 'ate']",['intermediate'],0.3333333333333333,1.1e-05,"[10, 27, 33, 8, 26, 11, 18, 11]"
specifics,"['S', 'P', 'IH', 'S', 'IH', 'F', 'IH', 'K', 'S']","['spe', 'cif', 'ics']","['specific', '##s']",0.3333333333333333,3.31e-06,"[31, 29, 10, 31, 10, 20, 10, 24]"
librarian,"['L', 'AY', 'B', 'R', 'EH', 'R', 'IY', 'AH', 'N']","['lib', 'rar', 'i', 'an']",['librarian'],0.3333333333333333,3.89e-06,"[25, 6, 16, 30, 7, 30, 11, 3]"
subsidiaries,"['S', 'AH', 'B', 'S', 'IH', 'D', 'IY', 'EH', 'R', 'IY', 'Z']","['sub', 'si', 'di', 'ar', 'ies']",['subsidiaries'],0.3333333333333333,3.8e-06,"[31, 3, 16, 31, 10, 18, 11, 7]"
positions,"['P', 'AH', 'Z', 'IH', 'SH', 'AH', 'N', 'Z']","['po', 's', 'i', 'tions']",['positions'],0.3333333333333333,4.27e-05,"[29, 3, 38, 10, 32, 3, 27, 38]"
junior,"['JH', 'UW', 'N', 'Y', 'ER']","['ju', 'ni', 'or']",['junior'],0.3333333333333333,3.09e-05,"[23, 15, 27, 37, 8, 0, 0, 0]"
lat,"['L', 'AA', 'T']",['lat'],"['la', '##t']",0.3333333333333333,1.35e-06,"[25, 1, 33, 0, 0, 0, 0, 0]"
examinations,"['IH', 'G', 'Z', 'AE', 'M', 'AH', 'N', 'EY', 'SH', 'AH', 'N', 'Z']","['ex', 'am', 'in', 'a', 'tions']",['examinations'],0.3333333333333333,4.07e-06,"[10, 21, 38, 2, 26, 3, 27, 9]"
cursor,"['K', 'ER', 'S', 'ER']","['curs', 'or']","['cu', '##rso', '##r']",0.3333333333333333,1.23e-06,"[24, 8, 31, 8, 0, 0, 0, 0]"
latina,"['L', 'AA', 'T', 'IY', 'N', 'AH']","['lat', 'ina']","['latin', '##a']",0.3333333333333333,2.4e-06,"[25, 1, 33, 11, 27, 3, 0, 0]"
leu,"['L', 'UW']",['leu'],"['le', '##u']",0.3333333333333333,2.88e-07,"[25, 15, 0, 0, 0, 0, 0, 0]"
fundamentals,"['F', 'AH', 'N', 'D', 'AH', 'M', 'EH', 'N', 'T', 'AH', 'L', 'Z']","['fun', 'da', 'ment', 'als']","['fundamental', '##s']",0.3333333333333333,3.89e-06,"[20, 3, 27, 18, 3, 26, 7, 27]"
norwegian,"['N', 'AO', 'R', 'W', 'IY', 'JH', 'AH', 'N']","['nor', 'we', 'gi', 'an']",['norwegian'],0.3333333333333333,8.91e-06,"[27, 4, 30, 36, 11, 23, 3, 27]"
societies,"['S', 'AH', 'S', 'AY', 'AH', 'T', 'IY', 'Z']","['so', 'ci', 'et', 'ies']",['societies'],0.3333333333333333,1.2e-05,"[31, 3, 31, 6, 3, 33, 11, 38]"
condos,"['K', 'AA', 'N', 'D', 'OW', 'Z']","['con', 'dos']","['condo', '##s']",0.3333333333333333,1.32e-06,"[24, 1, 27, 18, 12, 38, 0, 0]"
encyclopedia,"['IH', 'N', 'S', 'AY', 'K', 'L', 'AH', 'P', 'IY', 'D', 'IY', 'AH']","['en', 'cyc', 'lo', 'pe', 'dia']",['encyclopedia'],0.3333333333333333,3.31e-06,"[10, 27, 31, 6, 24, 25, 3, 29]"
median,"['M', 'IY', 'D', 'IY', 'AH', 'N']","['me', 'di', 'an']",['median'],0.3333333333333333,1.12e-05,"[26, 11, 18, 11, 3, 27, 0, 0]"
wagner,"['W', 'AE', 'G', 'N', 'ER']","['wag', 'n', 'er']",['wagner'],0.3333333333333333,5.13e-06,"[36, 2, 21, 27, 8, 0, 0, 0]"
authentic,"['AH', 'TH', 'EH', 'N', 'T', 'IH', 'K']","['au', 'then', 't', 'ic']",['authentic'],0.3333333333333333,1.1e-05,"[3, 34, 7, 27, 33, 10, 24, 0]"
sie,"['S', 'IY']",['sie'],"['si', '##e']",0.3333333333333333,1.15e-06,"[31, 11, 0, 0, 0, 0, 0, 0]"
numerical,"['N', 'UW', 'M', 'EH', 'R', 'AH', 'K', 'AH', 'L']","['nu', 'mer', 'ic', 'al']",['numerical'],0.3333333333333333,4.47e-06,"[27, 15, 26, 7, 30, 3, 24, 3]"
ons,"['AA', 'N', 'Z']",['ons'],"['on', '##s']",0.3333333333333333,3.63e-06,"[1, 27, 38, 0, 0, 0, 0, 0]"
refrigerator,"['R', 'AH', 'F', 'R', 'IH', 'JH', 'ER', 'EY', 'T', 'ER']","['re', 'fri', 'ger', 'at', 'or']",['refrigerator'],0.3333333333333333,4.07e-06,"[30, 3, 20, 30, 10, 23, 8, 9]"
disabilities,"['D', 'IH', 'S', 'AH', 'B', 'IH', 'L', 'AH', 'T', 'IY', 'Z']","['dis', 'ab', 'il', 'it', 'ies']",['disabilities'],0.3333333333333333,8.51e-06,"[18, 10, 31, 3, 16, 10, 25, 3]"
municipal,"['M', 'Y', 'UW', 'N', 'IH', 'S', 'AH', 'P', 'AH', 'L']","['mu', 'ni', 'cip', 'al']",['municipal'],0.3333333333333333,1.74e-05,"[26, 37, 15, 27, 10, 31, 3, 29]"
editor,"['EH', 'D', 'AH', 'T', 'ER']","['ed', 'it', 'or']",['editor'],0.3333333333333333,4.17e-05,"[7, 18, 3, 33, 8, 0, 0, 0]"
radius,"['R', 'EY', 'D', 'IY', 'AH', 'S']","['ra', 'di', 'us']",['radius'],0.3333333333333333,7.24e-06,"[30, 9, 18, 11, 3, 31, 0, 0]"
calendars,"['K', 'AE', 'L', 'AH', 'N', 'D', 'ER', 'Z']","['cal', 'en', 'dars']","['calendar', '##s']",0.3333333333333333,2e-06,"[24, 2, 25, 3, 27, 18, 8, 38]"
adrian,"['EY', 'D', 'R', 'IY', 'AH', 'N']","['ad', 'ri', 'an']",['adrian'],0.3333333333333333,8.91e-06,"[9, 18, 30, 11, 3, 27, 0, 0]"
humanitarian,"['HH', 'Y', 'UW', 'M', 'AE', 'N', 'AH', 'T', 'EH', 'R', 'IY', 'AH', 'N']","['hu', 'man', 'it', 'ari', 'an']",['humanitarian'],0.3333333333333333,8.13e-06,"[22, 37, 15, 26, 2, 27, 3, 33]"
hepatitis,"['HH', 'EH', 'P', 'AH', 'T', 'AY', 'T', 'AH', 'S']","['hep', 'at', 'it', 'is']",['hepatitis'],0.3333333333333333,3.31e-06,"[22, 7, 29, 3, 33, 6, 33, 3]"
navigator,"['N', 'AE', 'V', 'AH', 'G', 'EY', 'T', 'ER']","['nav', 'ig', 'at', 'or']",['navigator'],0.3333333333333333,1.95e-06,"[27, 2, 35, 3, 21, 9, 33, 8]"
hypothetical,"['HH', 'AY', 'P', 'AH', 'TH', 'EH', 'T', 'AH', 'K', 'AH', 'L']","['hy', 'po', 'thet', 'ic', 'al']",['hypothetical'],0.3333333333333333,4.07e-06,"[22, 6, 29, 3, 34, 7, 33, 3]"
capabilities,"['K', 'EY', 'P', 'AH', 'B', 'IH', 'L', 'AH', 'T', 'IY', 'Z']","['cap', 'ab', 'il', 'it', 'ies']",['capabilities'],0.3333333333333333,1.29e-05,"[24, 9, 29, 3, 16, 10, 25, 3]"
ent,"['EH', 'N', 'T']",['ent'],"['en', '##t']",0.3333333333333333,2.09e-06,"[7, 27, 33, 0, 0, 0, 0, 0]"
metropolitan,"['M', 'EH', 'T', 'R', 'AH', 'P', 'AA', 'L', 'AH', 'T', 'AH', 'N']","['met', 'ro', 'pol', 'it', 'an']",['metropolitan'],0.3333333333333333,1.51e-05,"[26, 7, 33, 30, 3, 29, 1, 25]"
aerial,"['EH', 'R', 'IY', 'AH', 'L']","['aer', 'i', 'al']",['aerial'],0.3333333333333333,8.13e-06,"[7, 30, 11, 3, 25, 0, 0, 0]"
amplifier,"['AE', 'M', 'P', 'L', 'AH', 'F', 'AY', 'ER']","['amp', 'li', 'fi', 'er']",['amplifier'],0.3333333333333333,2.82e-06,"[2, 26, 29, 25, 3, 20, 6, 8]"
appliance,"['AH', 'P', 'L', 'AY', 'AH', 'N', 'S']","['ap', 'pli', 'ance']","['app', '##lian', '##ce']",0.3333333333333333,2.24e-06,"[3, 29, 25, 6, 3, 27, 31, 0]"
sig,"['S', 'IH', 'G']",['sig'],"['si', '##g']",0.3333333333333333,1.86e-06,"[31, 10, 21, 0, 0, 0, 0, 0]"
relatives,"['R', 'EH', 'L', 'AH', 'T', 'IH', 'V', 'Z']","['re', 'l', 'at', 'ives']",['relatives'],0.3333333333333333,1.58e-05,"[30, 7, 25, 3, 33, 10, 35, 38]"
motels,"['M', 'OW', 'T', 'EH', 'L', 'Z']","['mo', 'tels']","['motel', '##s']",0.3333333333333333,7.94e-07,"[26, 12, 33, 7, 25, 38, 0, 0]"
materials,"['M', 'AH', 'T', 'IH', 'R', 'IY', 'AH', 'L', 'Z']","['ma', 'ter', 'i', 'als']",['materials'],0.3333333333333333,6.03e-05,"[26, 3, 33, 10, 30, 11, 3, 25]"
annual,"['AE', 'N', 'Y', 'UW', 'AH', 'L']","['an', 'nu', 'al']",['annual'],0.3333333333333333,8.71e-05,"[2, 27, 37, 15, 3, 25, 0, 0]"
agricultural,"['AE', 'G', 'R', 'AH', 'K', 'AH', 'L', 'CH', 'ER', 'AH', 'L']","['ag', 'ri', 'cul', 'tur', 'al']",['agricultural'],0.3333333333333333,2.19e-05,"[2, 21, 30, 3, 24, 3, 25, 17]"
pix,"['P', 'IH', 'K', 'S']",['pix'],"['pi', '##x']",0.3333333333333333,5.62e-07,"[29, 10, 24, 31, 0, 0, 0, 0]"
recipient,"['R', 'AH', 'S', 'IH', 'P', 'IY', 'AH', 'N', 'T']","['re', 'cip', 'i', 'ent']",['recipient'],0.3333333333333333,8.71e-06,"[30, 3, 31, 10, 29, 11, 3, 27]"
operating,"['AA', 'P', 'ER', 'EY', 'T', 'IH', 'NG']","['op', 'er', 'at', 'ing']",['operating'],0.3333333333333333,5.62e-05,"[1, 29, 8, 9, 33, 10, 28, 0]"
vat,"['V', 'AE', 'T']",['vat'],"['va', '##t']",0.3333333333333333,3.47e-06,"[35, 2, 33, 0, 0, 0, 0, 0]"
realty,"['R', 'IY', 'AH', 'L', 'T', 'IY']","['re', 'alty']","['real', '##ty']",0.3333333333333333,2.29e-06,"[30, 11, 3, 25, 33, 11, 0, 0]"
fax,"['F', 'AE', 'K', 'S']",['fax'],"['fa', '##x']",0.3333333333333333,4.27e-06,"[20, 2, 24, 31, 0, 0, 0, 0]"
vacuum,"['V', 'AE', 'K', 'Y', 'UW', 'M']","['va', 'cu', 'um']",['vacuum'],0.3333333333333333,1.23e-05,"[35, 2, 24, 37, 15, 26, 0, 0]"
telephony,"['T', 'EH', 'L', 'AH', 'F', 'OW', 'N', 'IY']","['tele', 'phony']","['tel', '##ep', '##hony']",0.3333333333333333,7.76e-07,"[33, 7, 25, 3, 20, 12, 27, 11]"
avi,"['AA', 'V', 'IY']",['avi'],"['av', '##i']",0.3333333333333333,1.51e-06,"[1, 35, 11, 0, 0, 0, 0, 0]"
redeem,"['R', 'IH', 'D', 'IY', 'M']","['re', 'deem']","['red', '##eem']",0.3333333333333333,3.39e-06,"[30, 10, 18, 11, 26, 0, 0, 0]"
ide,"['AY', 'D']",['ide'],"['id', '##e']",0.3333333333333333,1.38e-06,"[6, 18, 0, 0, 0, 0, 0, 0]"
valium,"['V', 'EY', 'L', 'IY', 'AH', 'M']","['vali', 'um']","['val', '##ium']",0.3333333333333333,8.91e-07,"[35, 9, 25, 11, 3, 26, 0, 0]"
pantyhose,"['P', 'AE', 'N', 'T', 'IY', 'HH', 'OW', 'Z']","['panty', 'hose']","['pan', '##ty', '##hos', '##e']",0.3333333333333333,6.92e-07,"[29, 2, 27, 33, 11, 22, 12, 38]"
cos,"['K', 'AO', 'S']",['cos'],"['co', '##s']",0.3333333333333333,1.12e-05,"[24, 4, 31, 0, 0, 0, 0, 0]"
optimization,"['AA', 'P', 'T', 'AH', 'M', 'AH', 'Z', 'EY', 'SH', 'AH', 'N']","['op', 'tim', 'iz', 'a', 'tion']",['optimization'],0.3333333333333333,4.57e-06,"[1, 29, 33, 3, 26, 3, 38, 9]"
responsibilities,"['R', 'IY', 'S', 'P', 'AA', 'N', 'S', 'AH', 'B', 'IH', 'L', 'AH', 'T', 'IY', 'Z']","['re', 'spons', 'ib', 'il', 'it', 'ies']",['responsibilities'],0.3125,1.41e-05,"[30, 11, 31, 29, 1, 27, 31, 3]"
characterization,"['K', 'EH', 'R', 'AH', 'K', 'T', 'ER', 'IH', 'Z', 'EY', 'SH', 'AH', 'N']","['char', 'ac', 'ter', 'iz', 'a', 'tion']",['characterization'],0.3125,3.39e-06,"[24, 7, 30, 3, 24, 33, 8, 10]"
opportunities,"['AA', 'P', 'ER', 'T', 'UW', 'N', 'AH', 'T', 'IY', 'Z']","['op', 'por', 'tun', 'it', 'ies']",['opportunities'],0.3076923076923077,4.07e-05,"[1, 29, 8, 33, 15, 27, 3, 33]"
manufacturing,"['M', 'AE', 'N', 'Y', 'AH', 'F', 'AE', 'K', 'CH', 'ER', 'IH', 'NG']","['man', 'u', 'fac', 'tur', 'ing']",['manufacturing'],0.3076923076923077,3.63e-05,"[26, 2, 27, 37, 3, 20, 2, 24]"
documentation,"['D', 'AA', 'K', 'Y', 'AH', 'M', 'EH', 'N', 'T', 'EY', 'SH', 'AH', 'N']","['doc', 'u', 'ment', 'a', 'tion']",['documentation'],0.3076923076923077,8.91e-06,"[18, 1, 24, 37, 3, 26, 7, 27]"
compatibility,"['K', 'AH', 'M', 'P', 'AE', 'T', 'AH', 'B', 'IH', 'L', 'AH', 'T', 'IY']","['com', 'pat', 'ib', 'il', 'ity']",['compatibility'],0.3076923076923077,3.89e-06,"[24, 3, 26, 29, 2, 33, 3, 16]"
computational,"['K', 'AA', 'M', 'P', 'Y', 'UW', 'T', 'EY', 'SH', 'AH', 'N', 'AH', 'L']","['com', 'pu', 'ta', 'tion', 'al']",['computational'],0.3076923076923077,4.17e-06,"[24, 1, 26, 29, 37, 15, 33, 9]"
biotechnology,"['B', 'AY', 'OW', 'T', 'EH', 'K', 'N', 'AA', 'L', 'AH', 'JH', 'IY']","['bi', 'o', 'tech', 'no', 'logy']",['biotechnology'],0.3076923076923077,2.63e-06,"[16, 6, 12, 33, 7, 24, 27, 1]"
accreditation,"['AH', 'K', 'R', 'EH', 'D', 'AH', 'T', 'EY', 'SH', 'AH', 'N']","['ac', 'cred', 'it', 'a', 'tion']",['accreditation'],0.3076923076923077,3.47e-06,"[3, 24, 30, 7, 18, 3, 33, 9]"
precipitation,"['P', 'R', 'IH', 'S', 'IH', 'P', 'IH', 'T', 'EY', 'SH', 'AH', 'N']","['pre', 'cip', 'it', 'a', 'tion']",['precipitation'],0.3076923076923077,4.37e-06,"[29, 30, 10, 31, 10, 29, 10, 33]"
technological,"['T', 'EH', 'K', 'N', 'AH', 'L', 'AA', 'JH', 'IH', 'K', 'AH', 'L']","['tech', 'no', 'lo', 'gic', 'al']",['technological'],0.3076923076923077,1.15e-05,"[33, 7, 24, 27, 3, 25, 1, 23]"
manufacturers,"['M', 'AE', 'N', 'Y', 'AH', 'F', 'AE', 'K', 'CH', 'ER', 'ER', 'Z']","['man', 'u', 'fac', 'tur', 'ers']",['manufacturers'],0.3076923076923077,2.24e-05,"[26, 2, 27, 37, 3, 20, 2, 24]"
institutional,"['IH', 'N', 'S', 'T', 'IH', 'T', 'UW', 'SH', 'AH', 'N', 'AH', 'L']","['in', 'sti', 'tu', 'tion', 'al']",['institutional'],0.3076923076923077,1e-05,"[10, 27, 31, 33, 10, 33, 15, 32]"
participating,"['P', 'AA', 'R', 'T', 'IH', 'S', 'AH', 'P', 'EY', 'T', 'IH', 'NG']","['par', 'ti', 'cip', 'at', 'ing']",['participating'],0.3076923076923077,1.55e-05,"[29, 1, 30, 33, 10, 31, 3, 29]"
qualification,"['K', 'W', 'AA', 'L', 'AH', 'F', 'AH', 'K', 'EY', 'SH', 'AH', 'N']","['qual', 'i', 'fic', 'a', 'tion']",['qualification'],0.3076923076923077,7.59e-06,"[24, 36, 1, 25, 3, 20, 3, 24]"
psychological,"['S', 'AY', 'K', 'AH', 'L', 'AA', 'JH', 'IH', 'K', 'AH', 'L']","['psy', 'cho', 'lo', 'gic', 'al']",['psychological'],0.3076923076923077,1.86e-05,"[31, 6, 24, 3, 25, 1, 23, 10]"
consolidation,"['K', 'AH', 'N', 'S', 'AA', 'L', 'AH', 'D', 'EY', 'SH', 'AH', 'N']","['con', 'sol', 'id', 'a', 'tion']",['consolidation'],0.3076923076923077,5.13e-06,"[24, 3, 27, 31, 1, 25, 3, 18]"
collaboration,"['K', 'AH', 'L', 'AE', 'B', 'ER', 'EY', 'SH', 'AH', 'N']","['col', 'lab', 'or', 'a', 'tion']",['collaboration'],0.3076923076923077,1.91e-05,"[24, 3, 25, 2, 16, 8, 9, 32]"
investigators,"['IH', 'N', 'V', 'EH', 'S', 'T', 'AH', 'G', 'EY', 'T', 'ER', 'Z']","['in', 'vest', 'ig', 'at', 'ors']",['investigators'],0.3076923076923077,7.59e-06,"[10, 27, 35, 7, 31, 33, 3, 21]"
possibilities,"['P', 'AA', 'S', 'AH', 'B', 'IH', 'L', 'AH', 'T', 'IY', 'Z']","['pos', 'sib', 'il', 'it', 'ies']",['possibilities'],0.3076923076923077,1.29e-05,"[29, 1, 31, 3, 16, 10, 25, 3]"
organizations,"['AO', 'R', 'G', 'AH', 'N', 'AH', 'Z', 'EY', 'SH', 'AH', 'N', 'Z']","['or', 'gan', 'iz', 'a', 'tions']",['organizations'],0.3076923076923077,4.68e-05,"[4, 30, 21, 3, 27, 3, 38, 9]"
investigation,"['IH', 'N', 'V', 'EH', 'S', 'T', 'AH', 'G', 'EY', 'SH', 'AH', 'N']","['in', 'vest', 'ig', 'a', 'tion']",['investigation'],0.3076923076923077,5.62e-05,"[10, 27, 35, 7, 31, 33, 3, 21]"
vulnerability,"['V', 'AH', 'L', 'N', 'ER', 'AH', 'B', 'IH', 'L', 'IH', 'T', 'IY']","['vul', 'ner', 'ab', 'il', 'ity']",['vulnerability'],0.3076923076923077,5.01e-06,"[35, 3, 25, 27, 8, 3, 16, 10]"
accommodation,"['AH', 'K', 'AA', 'M', 'AH', 'D', 'EY', 'SH', 'AH', 'N']","['ac', 'com', 'mod', 'a', 'tion']",['accommodation'],0.3076923076923077,1.15e-05,"[3, 24, 1, 26, 3, 18, 9, 32]"
international,"['IH', 'N', 'T', 'ER', 'N', 'AE', 'SH', 'AH', 'N', 'AH', 'L']","['in', 'ter', 'na', 'tion', 'al']",['international'],0.3076923076923077,0.000229,"[10, 27, 33, 8, 27, 2, 32, 3]"
authorization,"['AO', 'TH', 'ER', 'AH', 'Z', 'EY', 'SH', 'AH', 'N']","['au', 'thor', 'iz', 'a', 'tion']",['authorization'],0.3076923076923077,5.5e-06,"[4, 34, 8, 3, 38, 9, 32, 3]"
architectural,"['AA', 'R', 'K', 'AH', 'T', 'EH', 'K', 'CH', 'ER', 'AH', 'L']","['ar', 'chi', 'tec', 'tur', 'al']",['architectural'],0.3076923076923077,9.12e-06,"[1, 30, 24, 3, 33, 7, 24, 17]"
accessibility,"['AE', 'K', 'S', 'EH', 'S', 'AH', 'B', 'IH', 'L', 'IH', 'T', 'IY']","['ac', 'cess', 'ib', 'il', 'ity']",['accessibility'],0.3076923076923077,3.24e-06,"[2, 24, 31, 7, 31, 3, 16, 10]"
environmental,"['IH', 'N', 'V', 'AY', 'R', 'AH', 'N', 'M', 'EH', 'N', 'T', 'AH', 'L']","['en', 'vir', 'on', 'ment', 'al']",['environmental'],0.3076923076923077,5.01e-05,"[10, 27, 35, 6, 30, 3, 27, 26]"
collaborative,"['K', 'AH', 'L', 'AE', 'B', 'ER', 'EY', 'T', 'IH', 'V']","['col', 'lab', 'or', 'at', 'ive']",['collaborative'],0.3076923076923077,6.03e-06,"[24, 3, 25, 2, 16, 8, 9, 33]"
developmental,"['D', 'IH', 'V', 'EH', 'L', 'AH', 'P', 'M', 'EH', 'N', 'T', 'AH', 'L']","['de', 'vel', 'op', 'ment', 'al']",['developmental'],0.3076923076923077,6.03e-06,"[18, 10, 35, 7, 25, 3, 29, 26]"
inappropriate,"['IH', 'N', 'AH', 'P', 'R', 'OW', 'P', 'R', 'IY', 'IH', 'T']","['in', 'ap', 'pro', 'pri', 'ate']",['inappropriate'],0.3076923076923077,9.77e-06,"[10, 27, 3, 29, 30, 12, 29, 30]"
certification,"['S', 'ER', 'T', 'AH', 'F', 'AH', 'K', 'EY', 'SH', 'AH', 'N']","['cer', 'ti', 'fic', 'a', 'tion']",['certification'],0.3076923076923077,9.33e-06,"[31, 8, 33, 3, 20, 3, 24, 9]"
configuration,"['K', 'AH', 'N', 'F', 'IH', 'G', 'Y', 'ER', 'EY', 'SH', 'AH', 'N']","['con', 'fig', 'ur', 'a', 'tion']",['configuration'],0.3076923076923077,9.33e-06,"[24, 3, 27, 20, 10, 21, 37, 8]"
administrator,"['AH', 'D', 'M', 'IH', 'N', 'AH', 'S', 'T', 'R', 'EY', 'T', 'ER']","['ad', 'min', 'is', 'trat', 'or']",['administrator'],0.3076923076923077,1.17e-05,"[3, 18, 26, 10, 27, 3, 31, 33]"
contamination,"['K', 'AH', 'N', 'T', 'AE', 'M', 'AH', 'N', 'EY', 'SH', 'AH', 'N']","['con', 'tam', 'in', 'a', 'tion']",['contamination'],0.3076923076923077,5.01e-06,"[24, 3, 27, 33, 2, 26, 3, 27]"
communication,"['K', 'AH', 'M', 'Y', 'UW', 'N', 'AH', 'K', 'EY', 'SH', 'AH', 'N']","['com', 'mu', 'nic', 'a', 'tion']",['communication'],0.3076923076923077,4.79e-05,"[24, 3, 26, 37, 15, 27, 3, 24]"
consideration,"['K', 'AH', 'N', 'S', 'IH', 'D', 'ER', 'EY', 'SH', 'AH', 'N']","['con', 'sid', 'er', 'a', 'tion']",['consideration'],0.3076923076923077,1.91e-05,"[24, 3, 27, 31, 10, 18, 8, 9]"
participation,"['P', 'AA', 'R', 'T', 'IH', 'S', 'AH', 'P', 'EY', 'SH', 'AH', 'N']","['par', 'ti', 'cip', 'a', 'tion']",['participation'],0.3076923076923077,2.14e-05,"[29, 1, 30, 33, 10, 31, 3, 29]"
determination,"['D', 'IH', 'T', 'ER', 'M', 'AH', 'N', 'EY', 'SH', 'AH', 'N']","['de', 'term', 'in', 'a', 'tion']",['determination'],0.3076923076923077,1.45e-05,"[18, 10, 33, 8, 26, 3, 27, 9]"
evaluating,"['IH', 'V', 'AE', 'L', 'Y', 'UW', 'EY', 'T', 'IH', 'NG']","['eval', 'u', 'at', 'ing']",['evaluating'],0.3,5.01e-06,"[10, 35, 2, 25, 37, 15, 9, 33]"
exhibition,"['EH', 'K', 'S', 'AH', 'B', 'IH', 'SH', 'AH', 'N']","['ex', 'hib', 'i', 'tion']",['exhibition'],0.3,2.34e-05,"[7, 24, 31, 3, 16, 10, 32, 3]"
paperbacks,"['P', 'EY', 'P', 'ER', 'B', 'AE', 'K', 'S']","['pa', 'per', 'backs']","['paperback', '##s']",0.3,5.01e-07,"[29, 9, 29, 8, 16, 2, 24, 31]"
particular,"['P', 'ER', 'T', 'IH', 'K', 'Y', 'AH', 'L', 'ER']","['par', 'tic', 'u', 'lar']",['particular'],0.3,0.0001,"[29, 8, 33, 10, 24, 37, 3, 25]"
nomination,"['N', 'AA', 'M', 'AH', 'N', 'EY', 'SH', 'AH', 'N']","['nom', 'in', 'a', 'tion']",['nomination'],0.3,1.17e-05,"[27, 1, 26, 3, 27, 9, 32, 3]"
litigation,"['L', 'IH', 'T', 'AH', 'G', 'EY', 'SH', 'AH', 'N']","['lit', 'ig', 'a', 'tion']",['litigation'],0.3,8.51e-06,"[25, 10, 33, 3, 21, 9, 32, 3]"
vegetation,"['V', 'EH', 'JH', 'AH', 'T', 'EY', 'SH', 'AH', 'N']","['ve', 'get', 'a', 'tion']",['vegetation'],0.3,5.89e-06,"[35, 7, 23, 3, 33, 9, 32, 3]"
appreciate,"['AH', 'P', 'R', 'IY', 'SH', 'IY', 'EY', 'T']","['ap', 'pre', 'ci', 'ate']",['appreciate'],0.3,5.5e-05,"[3, 29, 30, 11, 32, 11, 9, 33]"
validation,"['V', 'AE', 'L', 'AH', 'D', 'EY', 'SH', 'AH', 'N']","['val', 'id', 'a', 'tion']",['validation'],0.3,4.79e-06,"[35, 2, 25, 3, 18, 9, 32, 3]"
securities,"['S', 'IH', 'K', 'Y', 'UH', 'R', 'AH', 'T', 'IY', 'Z']","['se', 'cur', 'it', 'ies']",['securities'],0.3,1.74e-05,"[31, 10, 24, 37, 14, 30, 3, 33]"
discounted,"['D', 'IH', 'S', 'K', 'AW', 'N', 'T', 'IH', 'D']","['dis', 'coun', 'ted']","['discount', '##ed']",0.3,3.8e-06,"[18, 10, 31, 24, 5, 27, 33, 10]"
alexandria,"['AE', 'L', 'AH', 'G', 'Z', 'AE', 'N', 'D', 'R', 'IY', 'AH']","['al', 'ex', 'an', 'dria']",['alexandria'],0.3,5.89e-06,"[2, 25, 3, 21, 38, 2, 27, 18]"
allocation,"['AE', 'L', 'AH', 'K', 'EY', 'SH', 'AH', 'N']","['al', 'loc', 'a', 'tion']",['allocation'],0.3,5.5e-06,"[2, 25, 3, 24, 9, 32, 3, 27]"
associates,"['AH', 'S', 'OW', 'S', 'IY', 'AH', 'T', 'S']","['as', 'so', 'ci', 'ates']",['associates'],0.3,1.38e-05,"[3, 31, 12, 31, 11, 3, 33, 31]"
