word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
jar,"['JH', 'AA', 'R']",['jar'],['jar'],0.0,8.51e-06,"[23, 1, 30, 0, 0, 0, 0, 0]"
nottingham,"['N', 'AA', 'T', 'IH', 'NG', 'HH', 'AE', 'M']","['not', 'ting', 'ham']","['not', 'ting', 'ham']",0.0,5.25e-06,"[27, 1, 33, 10, 28, 22, 2, 26]"
locks,"['L', 'AA', 'K', 'S']",['locks'],['locks'],0.0,8.71e-06,"[25, 1, 24, 31, 0, 0, 0, 0]"
bra,"['B', 'R', 'AA']",['bra'],['bra'],0.0,7.08e-06,"[16, 30, 1, 0, 0, 0, 0, 0]"
brisbane,"['B', 'R', 'IH', 'Z', 'B', 'EY', 'N']","['bris', 'bane']","['bris', 'bane']",0.0,9.33e-06,"[16, 30, 10, 38, 16, 9, 27, 0]"
territory,"['T', 'EH', 'R', 'IH', 'T', 'AO', 'R', 'IY']","['ter', 'rit', 'ory']","['ter', 'rit', 'ory']",0.0,3.98e-05,"[33, 7, 30, 10, 33, 4, 30, 11]"
planned,"['P', 'L', 'AE', 'N', 'D']",['planned'],['planned'],0.0,4.9e-05,"[29, 25, 2, 27, 18, 0, 0, 0]"
preceding,"['P', 'R', 'IY', 'S', 'IY', 'D', 'IH', 'NG']","['pre', 'ced', 'ing']","['pre', 'ced', 'ing']",0.0,5.5e-06,"[29, 30, 11, 31, 11, 18, 10, 28]"
merit,"['M', 'EH', 'R', 'AH', 'T']","['mer', 'it']","['mer', 'it']",0.0,1.2e-05,"[26, 7, 30, 3, 33, 0, 0, 0]"
enzyme,"['EH', 'N', 'Z', 'AY', 'M']","['en', 'zyme']","['en', 'zyme']",0.0,6.61e-06,"[7, 27, 38, 6, 26, 0, 0, 0]"
presenting,"['P', 'R', 'IH', 'Z', 'EH', 'N', 'T', 'IH', 'NG']","['present', 'ing']","['present', 'ing']",0.0,1.2e-05,"[29, 30, 10, 38, 7, 27, 33, 10]"
cos,"['K', 'AO', 'S']",['cos'],['cos'],0.0,1.12e-05,"[24, 4, 31, 0, 0, 0, 0, 0]"
pac,"['P', 'AE', 'K']",['pac'],['pac'],0.0,8.51e-06,"[29, 2, 24, 0, 0, 0, 0, 0]"
markers,"['M', 'AA', 'R', 'K', 'ER', 'Z']","['mark', 'ers']","['mark', 'ers']",0.0,5.25e-06,"[26, 1, 30, 24, 8, 38, 0, 0]"
weights,"['W', 'EY', 'T', 'S']",['weights'],['weights'],0.0,7.24e-06,"[36, 9, 33, 31, 0, 0, 0, 0]"
patent,"['P', 'AE', 'T', 'AH', 'N', 'T']","['pat', 'ent']","['pat', 'ent']",0.0,1.51e-05,"[29, 2, 33, 3, 27, 33, 0, 0]"
slot,"['S', 'L', 'AA', 'T']",['slot'],['slot'],0.0,1.23e-05,"[31, 25, 1, 33, 0, 0, 0, 0]"
weapons,"['W', 'EH', 'P', 'AH', 'N', 'Z']",['weapons'],['weapons'],0.0,5.62e-05,"[36, 7, 29, 3, 27, 38, 0, 0]"
mirror,"['M', 'IH', 'R', 'ER']","['mir', 'ror']","['mir', 'ror']",0.0,2.95e-05,"[26, 10, 30, 8, 0, 0, 0, 0]"
sterling,"['S', 'T', 'ER', 'L', 'IH', 'NG']","['ster', 'ling']","['ster', 'ling']",0.0,1.35e-05,"[31, 33, 8, 25, 10, 28, 0, 0]"
stocks,"['S', 'T', 'AA', 'K', 'S']",['stocks'],['stocks'],0.0,1.91e-05,"[31, 33, 1, 24, 31, 0, 0, 0]"
buyers,"['B', 'AY', 'ER', 'Z']","['buy', 'ers']","['buy', 'ers']",0.0,1.45e-05,"[16, 6, 8, 38, 0, 0, 0, 0]"
gray,"['G', 'R', 'EY']",['gray'],['gray'],0.0,2.82e-05,"[21, 30, 9, 0, 0, 0, 0, 0]"
annex,"['AE', 'N', 'EH', 'K', 'S']","['an', 'nex']","['an', 'nex']",0.0,3.16e-06,"[2, 27, 7, 24, 31, 0, 0, 0]"
mag,"['M', 'AE', 'G']",['mag'],['mag'],0.0,5.13e-06,"[26, 2, 21, 0, 0, 0, 0, 0]"
rec,"['R', 'EH', 'K']",['rec'],['rec'],0.0,4.17e-06,"[30, 7, 24, 0, 0, 0, 0, 0]"
cycles,"['S', 'AY', 'K', 'AH', 'L', 'Z']",['cycles'],['cycles'],0.0,8.51e-06,"[31, 6, 24, 3, 25, 38, 0, 0]"
storm,"['S', 'T', 'AO', 'R', 'M']",['storm'],['storm'],0.0,4.57e-05,"[31, 33, 4, 30, 26, 0, 0, 0]"
touch,"['T', 'AH', 'CH']",['touch'],['touch'],0.0,8.13e-05,"[33, 3, 17, 0, 0, 0, 0, 0]"
hire,"['HH', 'AY', 'ER']",['hire'],['hire'],0.0,2.51e-05,"[22, 6, 8, 0, 0, 0, 0, 0]"
charges,"['CH', 'AA', 'R', 'JH', 'AH', 'Z']",['charges'],['charges'],0.0,4.79e-05,"[17, 1, 30, 23, 3, 38, 0, 0]"
mount,"['M', 'AW', 'N', 'T']",['mount'],['mount'],0.0,2.95e-05,"[26, 5, 27, 33, 0, 0, 0, 0]"
smart,"['S', 'M', 'AA', 'R', 'T']",['smart'],['smart'],0.0,6.76e-05,"[31, 26, 1, 30, 33, 0, 0, 0]"
ones,"['W', 'AH', 'N', 'Z']",['ones'],['ones'],0.0,0.000117,"[36, 3, 27, 38, 0, 0, 0, 0]"
len,"['L', 'EH', 'N']",['len'],['len'],0.0,2.69e-06,"[25, 7, 27, 0, 0, 0, 0, 0]"
kai,"['K', 'AY']",['kai'],['kai'],0.0,5.89e-06,"[24, 6, 0, 0, 0, 0, 0, 0]"
boring,"['B', 'AO', 'R', 'IH', 'NG']","['bor', 'ing']","['bor', 'ing']",0.0,2.69e-05,"[16, 4, 30, 10, 28, 0, 0, 0]"
lock,"['L', 'AA', 'K']",['lock'],['lock'],0.0,3.24e-05,"[25, 1, 24, 0, 0, 0, 0, 0]"
examples,"['IH', 'G', 'Z', 'AE', 'M', 'P', 'AH', 'L', 'Z']","['ex', 'amples']","['ex', 'amples']",0.0,4.27e-05,"[10, 21, 38, 2, 26, 29, 3, 25]"
mile,"['M', 'AY', 'L']",['mile'],['mile'],0.0,3.89e-05,"[26, 6, 25, 0, 0, 0, 0, 0]"
mens,"['M', 'EH', 'N', 'Z']",['mens'],['mens'],0.0,2.82e-06,"[26, 7, 27, 38, 0, 0, 0, 0]"
bowl,"['B', 'OW', 'L']",['bowl'],['bowl'],0.0,4.27e-05,"[16, 12, 25, 0, 0, 0, 0, 0]"
ref,"['R', 'EH', 'F']",['ref'],['ref'],0.0,8.91e-06,"[30, 7, 20, 0, 0, 0, 0, 0]"
tank,"['T', 'AE', 'NG', 'K']",['tank'],['tank'],0.0,3.72e-05,"[33, 2, 28, 24, 0, 0, 0, 0]"
kid,"['K', 'IH', 'D']",['kid'],['kid'],0.0,9.77e-05,"[24, 10, 18, 0, 0, 0, 0, 0]"
letting,"['L', 'EH', 'T', 'IH', 'NG']","['let', 'ting']","['let', 'ting']",0.0,3.39e-05,"[25, 7, 33, 10, 28, 0, 0, 0]"
jamie,"['JH', 'EY', 'M', 'IY']","['jam', 'ie']","['jam', 'ie']",0.0,1.48e-05,"[23, 9, 26, 11, 0, 0, 0, 0]"
minerals,"['M', 'IH', 'N', 'ER', 'AH', 'L', 'Z']","['min', 'er', 'als']","['min', 'er', 'als']",0.0,8.51e-06,"[26, 10, 27, 8, 3, 25, 38, 0]"
ton,"['T', 'AH', 'N']",['ton'],['ton'],0.0,1.95e-05,"[33, 3, 27, 0, 0, 0, 0, 0]"
delay,"['D', 'IH', 'L', 'EY']",['delay'],['delay'],0.0,2.51e-05,"[18, 10, 25, 9, 0, 0, 0, 0]"
outlet,"['AW', 'T', 'L', 'EH', 'T']","['out', 'let']","['out', 'let']",0.0,1e-05,"[5, 33, 25, 7, 33, 0, 0, 0]"
cambridge,"['K', 'EY', 'M', 'B', 'R', 'IH', 'JH']","['cam', 'bridge']","['cam', 'bridge']",0.0,2.45e-05,"[24, 9, 26, 16, 30, 10, 23, 0]"
pan,"['P', 'AE', 'N']",['pan'],['pan'],0.0,2.45e-05,"[29, 2, 27, 0, 0, 0, 0, 0]"
potter,"['P', 'AA', 'T', 'ER']","['pot', 'ter']","['pot', 'ter']",0.0,1.29e-05,"[29, 1, 33, 8, 0, 0, 0, 0]"
plays,"['P', 'L', 'EY', 'Z']",['plays'],['plays'],0.0,6.92e-05,"[29, 25, 9, 38, 0, 0, 0, 0]"
bulletin,"['B', 'UH', 'L', 'IH', 'T', 'AH', 'N']","['bul', 'let', 'in']","['bul', 'let', 'in']",0.0,6.17e-06,"[16, 14, 25, 10, 33, 3, 27, 0]"
oxford,"['AA', 'K', 'S', 'F', 'ER', 'D']","['ox', 'ford']","['ox', 'ford']",0.0,2.4e-05,"[1, 24, 31, 20, 8, 18, 0, 0]"
cookbook,"['K', 'UH', 'K', 'B', 'UH', 'K']","['cook', 'book']","['cook', 'book']",0.0,2.29e-06,"[24, 14, 24, 16, 14, 24, 0, 0]"
nut,"['N', 'AH', 'T']",['nut'],['nut'],0.0,1.1e-05,"[27, 3, 33, 0, 0, 0, 0, 0]"
americas,"['AH', 'M', 'EH', 'R', 'AH', 'K', 'AH', 'Z']","['amer', 'icas']","['amer', 'icas']",0.0,5.5e-06,"[3, 26, 7, 30, 3, 24, 3, 38]"
unlikely,"['AH', 'N', 'L', 'AY', 'K', 'L', 'IY']","['un', 'likely']","['un', 'likely']",0.0,2.04e-05,"[3, 27, 25, 6, 24, 25, 11, 0]"
wired,"['W', 'AY', 'ER', 'D']",['wired'],['wired'],0.0,6.31e-06,"[36, 6, 8, 18, 0, 0, 0, 0]"
miniature,"['M', 'IH', 'N', 'IY', 'AH', 'CH', 'UH', 'R']","['mini', 'ature']","['mini', 'ature']",0.0,5.25e-06,"[26, 10, 27, 11, 3, 17, 14, 30]"
hack,"['HH', 'AE', 'K']",['hack'],['hack'],0.0,1.12e-05,"[22, 2, 24, 0, 0, 0, 0, 0]"
pirates,"['P', 'AY', 'R', 'AH', 'T', 'S']","['pir', 'ates']","['pir', 'ates']",0.0,9.77e-06,"[29, 6, 30, 3, 33, 31, 0, 0]"
hawk,"['HH', 'AO', 'K']",['hawk'],['hawk'],0.0,6.46e-06,"[22, 4, 24, 0, 0, 0, 0, 0]"
consequence,"['K', 'AA', 'N', 'S', 'AH', 'K', 'W', 'AH', 'N', 'S']","['con', 'sequence']","['con', 'sequence']",0.0,1.17e-05,"[24, 1, 27, 31, 3, 24, 36, 3]"
perceived,"['P', 'ER', 'S', 'IY', 'V', 'D']","['per', 'ceived']","['per', 'ceived']",0.0,1.45e-05,"[29, 8, 31, 11, 35, 18, 0, 0]"
seconds,"['S', 'EH', 'K', 'AH', 'N', 'D', 'Z']",['seconds'],['seconds'],0.0,7.24e-05,"[31, 7, 24, 3, 27, 18, 38, 0]"
lawsuit,"['L', 'AO', 'S', 'UW', 'T']","['law', 'suit']","['law', 'suit']",0.0,1.23e-05,"[25, 4, 31, 15, 33, 0, 0, 0]"
reject,"['R', 'IH', 'JH', 'EH', 'K', 'T']","['re', 'ject']","['re', 'ject']",0.0,1.07e-05,"[30, 10, 23, 7, 24, 33, 0, 0]"
himself,"['HH', 'IH', 'M', 'S', 'EH', 'L', 'F']","['him', 'self']","['him', 'self']",0.0,0.000178,"[22, 10, 26, 31, 7, 25, 20, 0]"
nor,"['N', 'AO', 'R']",['nor'],['nor'],0.0,6.03e-05,"[27, 4, 30, 0, 0, 0, 0, 0]"
bug,"['B', 'AH', 'G']",['bug'],['bug'],0.0,1.58e-05,"[16, 3, 21, 0, 0, 0, 0, 0]"
mid,"['M', 'IH', 'D']",['mid'],['mid'],0.0,6.61e-05,"[26, 10, 18, 0, 0, 0, 0, 0]"
israel,"['IH', 'Z', 'R', 'IY', 'AH', 'L']","['is', 'rael']","['is', 'rael']",0.0,5.89e-05,"[10, 38, 30, 11, 3, 25, 0, 0]"
soft,"['S', 'AA', 'F', 'T']",['soft'],['soft'],0.0,4.79e-05,"[31, 1, 20, 33, 0, 0, 0, 0]"
alone,"['AH', 'L', 'OW', 'N']",['alone'],['alone'],0.0,0.000145,"[3, 25, 12, 27, 0, 0, 0, 0]"
meetings,"['M', 'IY', 'T', 'IH', 'NG', 'Z']","['meet', 'ings']","['meet', 'ings']",0.0,3.02e-05,"[26, 11, 33, 10, 28, 38, 0, 0]"
sandwich,"['S', 'AE', 'N', 'D', 'W', 'IH', 'CH']","['sand', 'wich']","['sand', 'wich']",0.0,1.35e-05,"[31, 2, 27, 18, 36, 10, 17, 0]"
flight,"['F', 'L', 'AY', 'T']",['flight'],['flight'],0.0,7.24e-05,"[20, 25, 6, 33, 0, 0, 0, 0]"
fuel,"['F', 'Y', 'UW', 'AH', 'L']",['fuel'],['fuel'],0.0,5.25e-05,"[20, 37, 15, 3, 25, 0, 0, 0]"
walk,"['W', 'AO', 'K']",['walk'],['walk'],0.0,0.00012,"[36, 4, 24, 0, 0, 0, 0, 0]"
fuck,"['F', 'AH', 'K']",['fuck'],['fuck'],0.0,0.000245,"[20, 3, 24, 0, 0, 0, 0, 0]"
wait,"['W', 'EY', 'T']",['wait'],['wait'],0.0,0.000224,"[36, 9, 33, 0, 0, 0, 0, 0]"
rose,"['R', 'OW', 'Z']",['rose'],['rose'],0.0,6.61e-05,"[30, 12, 38, 0, 0, 0, 0, 0]"
fresh,"['F', 'R', 'EH', 'SH']",['fresh'],['fresh'],0.0,6.76e-05,"[20, 30, 7, 32, 0, 0, 0, 0]"
upgrade,"['AH', 'P', 'G', 'R', 'EY', 'D']","['up', 'grade']","['up', 'grade']",0.0,1.74e-05,"[3, 29, 21, 30, 9, 18, 0, 0]"
factor,"['F', 'AE', 'K', 'T', 'ER']",['factor'],['factor'],0.0,4.68e-05,"[20, 2, 24, 33, 8, 0, 0, 0]"
keyboard,"['K', 'IY', 'B', 'AO', 'R', 'D']","['key', 'board']","['key', 'board']",0.0,1.29e-05,"[24, 11, 16, 4, 30, 18, 0, 0]"
terrible,"['T', 'EH', 'R', 'AH', 'B', 'AH', 'L']","['ter', 'rible']","['ter', 'rible']",0.0,5.13e-05,"[33, 7, 30, 3, 16, 3, 25, 0]"
webster,"['W', 'EH', 'B', 'S', 'T', 'ER']","['web', 'ster']","['web', 'ster']",0.0,5.75e-06,"[36, 7, 16, 31, 33, 8, 0, 0]"
plymouth,"['P', 'L', 'IH', 'M', 'AH', 'TH']","['ply', 'mouth']","['ply', 'mouth']",0.0,4.9e-06,"[29, 25, 10, 26, 3, 34, 0, 0]"
warnings,"['W', 'AO', 'R', 'N', 'IH', 'NG', 'Z']","['warn', 'ings']","['warn', 'ings']",0.0,6.03e-06,"[36, 4, 30, 27, 10, 28, 38, 0]"
apps,"['AE', 'P', 'S']",['apps'],['apps'],0.0,2.24e-05,"[2, 29, 31, 0, 0, 0, 0, 0]"
raise,"['R', 'EY', 'Z']",['raise'],['raise'],0.0,5.62e-05,"[30, 9, 38, 0, 0, 0, 0, 0]"
gary,"['G', 'EH', 'R', 'IY']",['gary'],['gary'],0.0,2.45e-05,"[21, 7, 30, 11, 0, 0, 0, 0]"
rome,"['R', 'OW', 'M']",['rome'],['rome'],0.0,2.82e-05,"[30, 12, 26, 0, 0, 0, 0, 0]"
arab,"['AE', 'R', 'AH', 'B']","['ar', 'ab']","['ar', 'ab']",0.0,2.45e-05,"[2, 30, 3, 16, 0, 0, 0, 0]"
stream,"['S', 'T', 'R', 'IY', 'M']",['stream'],['stream'],0.0,4.17e-05,"[31, 33, 30, 11, 26, 0, 0, 0]"
bands,"['B', 'AE', 'N', 'D', 'Z']",['bands'],['bands'],0.0,2.34e-05,"[16, 2, 27, 18, 38, 0, 0, 0]"
boot,"['B', 'UW', 'T']",['boot'],['boot'],0.0,1.55e-05,"[16, 15, 33, 0, 0, 0, 0, 0]"
topless,"['T', 'AA', 'P', 'L', 'AH', 'S']","['top', 'less']","['top', 'less']",0.0,2.29e-06,"[33, 1, 29, 25, 3, 31, 0, 0]"
bare,"['B', 'EH', 'R']",['bare'],['bare'],0.0,1.51e-05,"[16, 7, 30, 0, 0, 0, 0, 0]"
hung,"['HH', 'AH', 'NG']",['hung'],['hung'],0.0,1.62e-05,"[22, 3, 28, 0, 0, 0, 0, 0]"
cornwall,"['K', 'AO', 'R', 'N', 'W', 'AO', 'L']","['corn', 'wall']","['corn', 'wall']",0.0,5.89e-06,"[24, 4, 30, 27, 36, 4, 25, 0]"
sticks,"['S', 'T', 'IH', 'K', 'S']",['sticks'],['sticks'],0.0,1.38e-05,"[31, 33, 10, 24, 31, 0, 0, 0]"
leone,"['L', 'IY', 'OW', 'N']","['le', 'one']","['le', 'one']",0.0,4.37e-06,"[25, 11, 12, 27, 0, 0, 0, 0]"
reforms,"['R', 'AH', 'F', 'AO', 'R', 'M', 'Z']","['re', 'forms']","['re', 'forms']",0.0,1.15e-05,"[30, 3, 20, 4, 30, 26, 38, 0]"
prime,"['P', 'R', 'AY', 'M']",['prime'],['prime'],0.0,6.46e-05,"[29, 30, 6, 26, 0, 0, 0, 0]"
behalf,"['B', 'IH', 'HH', 'AE', 'F']","['be', 'half']","['be', 'half']",0.0,2.63e-05,"[16, 10, 22, 2, 20, 0, 0, 0]"
rice,"['R', 'AY', 'S']",['rice'],['rice'],0.0,3.55e-05,"[30, 6, 31, 0, 0, 0, 0, 0]"
loop,"['L', 'UW', 'P']",['loop'],['loop'],0.0,1.95e-05,"[25, 15, 29, 0, 0, 0, 0, 0]"
guard,"['G', 'AA', 'R', 'D']",['guard'],['guard'],0.0,5.37e-05,"[21, 1, 30, 18, 0, 0, 0, 0]"
orleans,"['AO', 'R', 'L', 'IY', 'AH', 'N', 'Z']","['or', 'leans']","['or', 'leans']",0.0,1.62e-05,"[4, 30, 25, 11, 3, 27, 38, 0]"
empire,"['EH', 'M', 'P', 'AY', 'ER']","['em', 'pire']","['em', 'pire']",0.0,3.47e-05,"[7, 26, 29, 6, 8, 0, 0, 0]"
flame,"['F', 'L', 'EY', 'M']",['flame'],['flame'],0.0,1.17e-05,"[20, 25, 9, 26, 0, 0, 0, 0]"
pit,"['P', 'IH', 'T']",['pit'],['pit'],0.0,1.86e-05,"[29, 10, 33, 0, 0, 0, 0, 0]"
tile,"['T', 'AY', 'L']",['tile'],['tile'],0.0,5.25e-06,"[33, 6, 25, 0, 0, 0, 0, 0]"
spell,"['S', 'P', 'EH', 'L']",['spell'],['spell'],0.0,2.34e-05,"[31, 29, 7, 25, 0, 0, 0, 0]"
hate,"['HH', 'EY', 'T']",['hate'],['hate'],0.0,0.000129,"[22, 9, 33, 0, 0, 0, 0, 0]"
steps,"['S', 'T', 'EH', 'P', 'S']",['steps'],['steps'],0.0,5.37e-05,"[31, 33, 7, 29, 31, 0, 0, 0]"
del,"['D', 'EH', 'L']",['del'],['del'],0.0,2.09e-05,"[18, 7, 25, 0, 0, 0, 0, 0]"
worked,"['W', 'ER', 'K', 'T']",['worked'],['worked'],0.0,0.000145,"[36, 8, 24, 33, 0, 0, 0, 0]"
quantity,"['K', 'W', 'AA', 'N', 'T', 'AH', 'T', 'IY']","['quant', 'ity']","['quant', 'ity']",0.0,1.17e-05,"[24, 36, 1, 27, 33, 3, 33, 11]"
myself,"['M', 'AY', 'S', 'EH', 'L', 'F']","['my', 'self']","['my', 'self']",0.0,0.000204,"[26, 6, 31, 7, 25, 20, 0, 0]"
load,"['L', 'OW', 'D']",['load'],['load'],0.0,3.8e-05,"[25, 12, 18, 0, 0, 0, 0, 0]"
failures,"['F', 'EY', 'L', 'Y', 'ER', 'Z']","['fail', 'ures']","['fail', 'ures']",0.0,9.77e-06,"[20, 9, 25, 37, 8, 38, 0, 0]"
rehab,"['R', 'IY', 'HH', 'AE', 'B']","['re', 'hab']","['re', 'hab']",0.0,6.17e-06,"[30, 11, 22, 2, 16, 0, 0, 0]"
saturn,"['S', 'AE', 'T', 'ER', 'N']","['sat', 'urn']","['sat', 'urn']",0.0,3.47e-06,"[31, 2, 33, 8, 27, 0, 0, 0]"
ana,"['AA', 'N', 'AH']",['ana'],['ana'],0.0,7.76e-06,"[1, 27, 3, 0, 0, 0, 0, 0]"
pick,"['P', 'IH', 'K']",['pick'],['pick'],0.0,0.00012,"[29, 10, 24, 0, 0, 0, 0, 0]"
therapy,"['TH', 'EH', 'R', 'AH', 'P', 'IY']","['ther', 'apy']","['ther', 'apy']",0.0,3.31e-05,"[34, 7, 30, 3, 29, 11, 0, 0]"
dates,"['D', 'EY', 'T', 'S']",['dates'],['dates'],0.0,3.47e-05,"[18, 9, 33, 31, 0, 0, 0, 0]"
signed,"['S', 'AY', 'N', 'D']",['signed'],['signed'],0.0,7.08e-05,"[31, 6, 27, 18, 0, 0, 0, 0]"
planes,"['P', 'L', 'EY', 'N', 'Z']",['planes'],['planes'],0.0,1.45e-05,"[29, 25, 9, 27, 38, 0, 0, 0]"
tackle,"['T', 'AE', 'K', 'AH', 'L']",['tackle'],['tackle'],0.0,1.41e-05,"[33, 2, 24, 3, 25, 0, 0, 0]"
arbitrary,"['AA', 'R', 'B', 'AH', 'T', 'R', 'EH', 'R', 'IY']","['ar', 'bit', 'rary']","['ar', 'bit', 'rary']",0.0,7.08e-06,"[1, 30, 16, 3, 33, 30, 7, 30]"
lean,"['L', 'IY', 'N']",['lean'],['lean'],0.0,1.38e-05,"[25, 11, 27, 0, 0, 0, 0, 0]"
bye,"['B', 'AY']",['bye'],['bye'],0.0,2.45e-05,"[16, 6, 0, 0, 0, 0, 0, 0]"
bean,"['B', 'IY', 'N']",['bean'],['bean'],0.0,9.55e-06,"[16, 11, 27, 0, 0, 0, 0, 0]"
postings,"['P', 'OW', 'S', 'T', 'IH', 'NG', 'Z']","['post', 'ings']","['post', 'ings']",0.0,1.38e-06,"[29, 12, 31, 33, 10, 28, 38, 0]"
postcards,"['P', 'OW', 'S', 'T', 'K', 'AA', 'R', 'D', 'Z']","['post', 'cards']","['post', 'cards']",0.0,1.91e-06,"[29, 12, 31, 33, 24, 1, 30, 18]"
chem,"['K', 'EH', 'M']",['chem'],['chem'],0.0,2.88e-06,"[24, 7, 26, 0, 0, 0, 0, 0]"
fastest,"['F', 'AE', 'S', 'T', 'AH', 'S', 'T']","['fast', 'est']","['fast', 'est']",0.0,1.74e-05,"[20, 2, 31, 33, 3, 31, 33, 0]"
butler,"['B', 'AH', 'T', 'L', 'ER']","['but', 'ler']","['but', 'ler']",0.0,1.2e-05,"[16, 3, 33, 25, 8, 0, 0, 0]"
injured,"['IH', 'N', 'JH', 'ER', 'D']","['in', 'jured']","['in', 'jured']",0.0,3.24e-05,"[10, 27, 23, 8, 18, 0, 0, 0]"
charged,"['CH', 'AA', 'R', 'JH', 'D']",['charged'],['charged'],0.0,4.17e-05,"[17, 1, 30, 23, 18, 0, 0, 0]"
broad,"['B', 'R', 'AO', 'D']",['broad'],['broad'],0.0,3.39e-05,"[16, 30, 4, 18, 0, 0, 0, 0]"
und,"['AH', 'N', 'D']",['und'],['und'],0.0,8.71e-06,"[3, 27, 18, 0, 0, 0, 0, 0]"
springfield,"['S', 'P', 'R', 'IH', 'NG', 'F', 'IY', 'L', 'D']","['spring', 'field']","['spring', 'field']",0.0,6.17e-06,"[31, 29, 30, 10, 28, 20, 11, 25]"
pretty,"['P', 'R', 'IH', 'T', 'IY']",['pretty'],['pretty'],0.0,0.00024,"[29, 30, 10, 33, 11, 0, 0, 0]"
yourself,"['Y', 'ER', 'S', 'EH', 'L', 'F']","['your', 'self']","['your', 'self']",0.0,0.000204,"[37, 8, 31, 7, 25, 20, 0, 0]"
etc,"['EH', 'T', 'S', 'EH', 'T', 'ER', 'AH']",['etc'],['etc'],0.0,0.000107,"[7, 33, 31, 7, 33, 8, 3, 0]"
winter,"['W', 'IH', 'N', 'T', 'ER']",['winter'],['winter'],0.0,7.76e-05,"[36, 10, 27, 33, 8, 0, 0, 0]"
rape,"['R', 'EY', 'P']",['rape'],['rape'],0.0,3.02e-05,"[30, 9, 29, 0, 0, 0, 0, 0]"
core,"['K', 'AO', 'R']",['core'],['core'],0.0,5.37e-05,"[24, 4, 30, 0, 0, 0, 0, 0]"
break,"['B', 'R', 'EY', 'K']",['break'],['break'],0.0,0.000151,"[16, 30, 9, 24, 0, 0, 0, 0]"
purposes,"['P', 'ER', 'P', 'AH', 'S', 'AH', 'Z']","['pur', 'poses']","['pur', 'poses']",0.0,3.24e-05,"[29, 8, 29, 3, 31, 3, 38, 0]"
dispatch,"['D', 'IH', 'S', 'P', 'AE', 'CH']","['dis', 'patch']","['dis', 'patch']",0.0,5.75e-06,"[18, 10, 31, 29, 2, 17, 0, 0]"
rendered,"['R', 'EH', 'N', 'D', 'ER', 'D']",['rendered'],['rendered'],0.0,7.59e-06,"[30, 7, 27, 18, 8, 18, 0, 0]"
places,"['P', 'L', 'EY', 'S', 'AH', 'Z']",['places'],['places'],0.0,0.000107,"[29, 25, 9, 31, 3, 38, 0, 0]"
aged,"['EY', 'JH', 'D']",['aged'],['aged'],0.0,3.16e-05,"[9, 23, 18, 0, 0, 0, 0, 0]"
lived,"['L', 'AY', 'V', 'D']",['lived'],['lived'],0.0,7.59e-05,"[25, 6, 35, 18, 0, 0, 0, 0]"
sci,"['S', 'IY']",['sci'],['sci'],0.0,8.71e-06,"[31, 11, 0, 0, 0, 0, 0, 0]"
fabric,"['F', 'AE', 'B', 'R', 'IH', 'K']","['fab', 'ric']","['fab', 'ric']",0.0,1.2e-05,"[20, 2, 16, 30, 10, 24, 0, 0]"
visits,"['V', 'IH', 'Z', 'AH', 'T', 'S']","['vis', 'its']","['vis', 'its']",0.0,2e-05,"[35, 10, 38, 3, 33, 31, 0, 0]"
tight,"['T', 'AY', 'T']",['tight'],['tight'],0.0,3.72e-05,"[33, 6, 33, 0, 0, 0, 0, 0]"
sin,"['S', 'IH', 'N']",['sin'],['sin'],0.0,2.34e-05,"[31, 10, 27, 0, 0, 0, 0, 0]"
berlin,"['B', 'ER', 'L', 'IH', 'N']","['ber', 'lin']","['ber', 'lin']",0.0,2.4e-05,"[16, 8, 25, 10, 27, 0, 0, 0]"
advised,"['AE', 'D', 'V', 'AY', 'Z', 'D']","['ad', 'vised']","['ad', 'vised']",0.0,1.51e-05,"[2, 18, 35, 6, 38, 18, 0, 0]"
lang,"['L', 'AE', 'NG']",['lang'],['lang'],0.0,7.08e-06,"[25, 2, 28, 0, 0, 0, 0, 0]"
laden,"['L', 'EY', 'D', 'AH', 'N']",['laden'],['laden'],0.0,5.5e-06,"[25, 9, 18, 3, 27, 0, 0, 0]"
pole,"['P', 'OW', 'L']",['pole'],['pole'],0.0,1.7e-05,"[29, 12, 25, 0, 0, 0, 0, 0]"
plane,"['P', 'L', 'EY', 'N']",['plane'],['plane'],0.0,5.25e-05,"[29, 25, 9, 27, 0, 0, 0, 0]"
seed,"['S', 'IY', 'D']",['seed'],['seed'],0.0,2.34e-05,"[31, 11, 18, 0, 0, 0, 0, 0]"
expertise,"['EH', 'K', 'S', 'P', 'ER', 'T', 'IY', 'Z']","['ex', 'pert', 'ise']","['ex', 'pert', 'ise']",0.0,1.15e-05,"[7, 24, 31, 29, 8, 33, 11, 38]"
camping,"['K', 'AE', 'M', 'P', 'IH', 'NG']","['camp', 'ing']","['camp', 'ing']",0.0,1e-05,"[24, 2, 26, 29, 10, 28, 0, 0]"
peer,"['P', 'IH', 'R']",['peer'],['peer'],0.0,1.38e-05,"[29, 10, 30, 0, 0, 0, 0, 0]"
marked,"['M', 'AA', 'R', 'K', 'T']",['marked'],['marked'],0.0,3.16e-05,"[26, 1, 30, 24, 33, 0, 0, 0]"
